elapsed_s,step_idx,iso_time,throttle_cmd,steering_cmd,brakes_cmd,lidar_00_cm,lidar_01_cm,lidar_02_cm,lidar_03_cm,lidar_04_cm,lidar_05_cm,lidar_06_cm,lidar_07_cm,lidar_08_cm,lidar_09_cm,lidar_10_cm,lidar_11_cm,lidar_12_cm,lidar_13_cm,lidar_14_cm,lidar_15_cm,lidar_16_cm,telemetry_throttle,telemetry_steering,telemetry_speed
89.843,1685,2026-03-15T16:08:37.830,0.000,0.000,1,0.000,505.710,157.210,155.290,530.400,211.080,137.860,421.080,448.160,679.960,276.760,263.420,716.850,304.970,157.190,281.800,369.020,0.000,0.000,0.000
89.890,1686,2026-03-15T16:08:37.883,0.000,0.000,1,0.000,505.710,157.210,155.290,530.400,211.080,137.860,421.080,448.160,679.960,276.760,263.420,716.850,304.970,157.190,281.800,369.020,0.000,0.000,0.000
89.937,1687,2026-03-15T16:08:37.936,0.000,0.000,1,0.000,505.710,157.210,155.290,530.400,211.080,137.860,421.080,448.160,679.960,276.760,263.420,716.850,304.970,157.190,281.800,369.020,0.000,0.000,0.000
90.000,1688,2026-03-15T16:08:37.988,0.000,0.000,1,0.000,505.710,157.210,155.290,530.400,211.080,137.860,421.080,448.160,679.960,276.760,263.420,716.850,304.970,157.190,281.800,369.020,0.000,0.000,0.000
90.047,1689,2026-03-15T16:08:38.040,0.000,0.000,1,0.000,505.710,157.210,155.290,530.400,211.080,137.860,421.080,448.160,679.960,276.760,263.420,716.850,304.970,157.190,281.800,369.020,0.000,0.000,0.000
90.093,1690,2026-03-15T16:08:38.093,0.000,0.000,1,0.000,505.710,157.210,155.290,530.400,211.080,137.860,421.080,448.160,679.960,276.760,263.420,716.850,304.970,157.190,281.800,369.020,0.000,0.000,0.000
90.156,1691,2026-03-15T16:08:38.146,0.000,0.000,1,0.000,505.710,157.210,155.290,530.400,211.080,137.860,421.080,448.160,679.960,276.760,263.420,716.850,304.970,157.190,281.800,369.020,0.000,0.000,0.000
90.203,1692,2026-03-15T16:08:38.199,0.000,0.000,1,0.000,505.710,157.210,155.290,530.400,211.080,137.860,421.080,448.160,679.960,276.760,263.420,716.850,304.970,157.190,281.800,369.020,0.000,0.000,0.000
90.250,1693,2026-03-15T16:08:38.251,0.000,0.000,1,0.000,505.710,157.210,155.290,530.400,211.080,137.860,421.080,448.160,679.960,276.760,263.420,716.850,304.970,157.190,281.800,369.020,0.000,0.000,0.000
90.312,1694,2026-03-15T16:08:38.304,0.000,0.000,1,0.000,505.710,157.210,155.290,530.400,211.080,137.860,421.080,448.160,679.960,276.760,263.420,716.850,304.970,157.190,281.800,369.020,0.000,0.000,0.000
90.359,1695,2026-03-15T16:08:38.356,0.000,0.000,1,0.000,505.710,157.210,155.290,530.400,211.080,137.860,421.080,448.160,679.960,276.760,263.420,716.850,304.970,157.190,281.800,369.020,0.000,0.000,0.000
90.406,1696,2026-03-15T16:08:38.407,0.000,0.000,1,0.000,505.710,157.210,155.290,530.400,211.080,137.860,421.080,448.160,679.960,276.760,263.420,716.850,304.970,157.190,281.800,369.020,0.000,0.000,0.000
90.468,1697,2026-03-15T16:08:38.460,0.000,0.000,1,0.000,505.710,157.210,155.290,530.400,211.080,137.860,421.080,448.160,679.960,276.760,263.420,716.850,304.970,157.190,281.800,369.020,0.000,0.000,0.000
90.515,1698,2026-03-15T16:08:38.512,0.000,0.000,1,0.000,505.710,157.210,155.290,530.400,211.080,137.860,421.080,448.160,679.960,276.760,263.420,716.850,304.970,157.190,281.800,369.020,0.000,0.000,0.000
90.578,1699,2026-03-15T16:08:38.565,0.000,0.000,1,0.000,505.710,157.210,155.290,530.400,211.080,137.860,421.080,448.160,679.960,276.760,263.420,716.850,304.970,157.190,281.800,369.020,0.000,0.000,0.000
90.625,1700,2026-03-15T16:08:38.617,0.000,0.000,1,0.000,505.710,157.210,155.290,530.400,211.080,137.860,421.080,448.160,679.960,276.760,263.420,716.850,304.970,157.190,281.800,369.020,0.000,0.000,0.000
90.672,1701,2026-03-15T16:08:38.671,0.000,0.000,1,0.000,505.710,157.210,155.290,530.400,211.080,137.860,421.080,448.160,679.960,276.760,263.420,716.850,304.970,157.190,281.800,369.020,0.000,0.000,0.000
90.734,1702,2026-03-15T16:08:38.735,0.000,0.000,1,0.000,505.710,157.210,155.290,530.400,211.080,137.860,421.080,448.160,679.960,276.760,263.420,716.850,304.970,157.190,281.800,369.020,0.000,0.000,0.000
90.797,1703,2026-03-15T16:08:38.787,0.000,0.000,1,0.000,505.610,157.240,155.300,530.390,211.080,137.870,420.290,447.400,678.860,274.300,261.140,714.180,304.990,157.210,281.910,369.050,0.000,0.000,0.000
90.875,1704,2026-03-15T16:08:38.865,0.000,0.000,1,0.000,505.610,157.240,155.300,530.390,211.080,137.870,420.290,447.400,678.860,274.300,261.140,714.180,304.990,157.210,281.910,369.050,0.000,0.000,0.000
90.922,1705,2026-03-15T16:08:38.918,0.000,0.000,1,0.000,505.610,157.240,155.300,530.390,211.080,137.870,420.290,447.400,678.860,274.300,261.140,714.180,304.990,157.210,281.910,369.050,0.000,0.000,0.000
90.968,1706,2026-03-15T16:08:38.970,0.000,0.000,1,0.000,505.610,157.240,155.300,530.390,211.080,137.870,420.290,447.400,678.860,274.300,261.140,714.180,304.990,157.210,281.910,369.050,0.000,0.000,0.000
91.031,1707,2026-03-15T16:08:39.023,0.000,0.000,1,0.000,505.610,157.240,155.300,530.390,211.080,137.870,420.290,447.400,678.860,274.300,261.140,714.180,304.990,157.210,281.910,369.050,0.000,0.000,0.000
91.078,1708,2026-03-15T16:08:39.075,0.000,0.000,1,0.000,505.610,157.240,155.300,530.390,211.080,137.870,420.290,447.400,678.860,274.300,261.140,714.180,304.990,157.210,281.910,369.050,0.000,0.000,0.000
91.140,1709,2026-03-15T16:08:39.129,0.000,0.000,1,0.000,505.610,157.240,155.300,530.390,211.080,137.870,420.290,447.400,678.860,274.300,261.140,714.180,304.990,157.210,281.910,369.050,0.000,0.000,0.000
91.187,1710,2026-03-15T16:08:39.181,0.000,0.000,1,0.000,505.610,157.240,155.300,530.390,211.080,137.870,420.290,447.400,678.860,274.300,261.140,714.180,304.990,157.210,281.910,369.050,0.000,0.000,0.000
91.234,1711,2026-03-15T16:08:39.234,0.000,0.000,1,0.000,505.610,157.240,155.300,530.390,211.080,137.870,420.290,447.400,678.860,274.300,261.140,714.180,304.990,157.210,281.910,369.050,0.000,0.000,0.000
91.297,1712,2026-03-15T16:08:39.287,0.000,0.000,1,0.000,505.610,157.240,155.300,530.390,211.080,137.870,420.290,447.400,678.860,274.300,261.140,714.180,304.990,157.210,281.910,369.050,0.000,0.000,0.000
91.343,1713,2026-03-15T16:08:39.340,0.000,0.000,1,0.000,505.610,157.240,155.300,530.390,211.080,137.870,420.290,447.400,678.860,274.300,261.140,714.180,304.990,157.210,281.910,369.050,0.000,0.000,0.000
91.390,1714,2026-03-15T16:08:39.392,0.000,0.000,1,0.000,505.610,157.240,155.300,530.390,211.080,137.870,420.290,447.400,678.860,274.300,261.140,714.180,304.990,157.210,281.910,369.050,0.000,0.000,0.000
91.453,1715,2026-03-15T16:08:39.445,0.000,0.000,1,0.000,505.610,157.240,155.300,530.390,211.080,137.870,420.290,447.400,678.860,274.300,261.140,714.180,304.990,157.210,281.910,369.050,0.000,0.000,0.000
91.500,1716,2026-03-15T16:08:39.497,0.000,0.000,1,0.000,505.610,157.240,155.300,530.390,211.080,137.870,420.290,447.400,678.860,274.300,261.140,714.180,304.990,157.210,281.910,369.050,0.000,0.000,0.000
91.562,1717,2026-03-15T16:08:39.550,0.000,0.000,1,0.000,505.610,157.240,155.300,530.390,211.080,137.870,420.290,447.400,678.860,274.300,261.140,714.180,304.990,157.210,281.910,369.050,0.000,0.000,0.000
91.609,1718,2026-03-15T16:08:39.602,0.000,0.000,1,0.000,505.610,157.240,155.300,530.390,211.080,137.870,420.290,447.400,678.860,274.300,261.140,714.180,304.990,157.210,281.910,369.050,0.000,0.000,0.000
91.656,1719,2026-03-15T16:08:39.654,0.000,0.000,1,0.000,505.610,157.240,155.300,530.390,211.080,137.870,420.290,447.400,678.860,274.300,261.140,714.180,304.990,157.210,281.910,369.050,0.000,0.000,0.000
91.718,1720,2026-03-15T16:08:39.707,0.000,0.000,1,0.000,505.610,157.240,155.300,530.390,211.080,137.870,420.290,447.400,678.860,274.300,261.140,714.180,304.990,157.210,281.910,369.050,0.000,0.000,0.000
91.765,1721,2026-03-15T16:08:39.767,0.000,0.000,1,0.000,505.600,157.260,155.320,530.380,211.080,137.880,419.820,446.940,678.250,272.720,259.680,712.450,305.000,157.230,281.970,369.060,0.000,0.000,0.000
91.828,1722,2026-03-15T16:08:39.823,0.000,0.000,1,0.000,505.600,157.260,155.320,530.380,211.080,137.880,419.820,446.940,678.250,272.720,259.680,712.450,305.000,157.230,281.970,369.060,0.000,0.000,0.000
91.875,1723,2026-03-15T16:08:39.877,0.000,0.000,1,0.000,505.600,157.260,155.320,530.380,211.080,137.880,419.820,446.940,678.250,272.720,259.680,712.450,305.000,157.230,281.970,369.060,0.000,0.000,0.000
91.937,1724,2026-03-15T16:08:39.928,0.000,0.000,1,0.000,505.600,157.260,155.320,530.380,211.080,137.880,419.820,446.940,678.250,272.720,259.680,712.450,305.000,157.230,281.970,369.060,0.000,0.000,0.000
91.984,1725,2026-03-15T16:08:39.981,0.000,0.000,1,0.000,505.600,157.260,155.320,530.380,211.080,137.880,419.820,446.940,678.250,272.720,259.680,712.450,305.000,157.230,281.970,369.060,0.000,0.000,0.000
92.047,1726,2026-03-15T16:08:40.033,0.000,0.000,1,0.000,505.600,157.260,155.320,530.380,211.080,137.880,419.820,446.940,678.250,272.720,259.680,712.450,305.000,157.230,281.970,369.060,0.000,0.000,0.000
92.093,1727,2026-03-15T16:08:40.086,0.000,0.000,1,0.000,505.600,157.260,155.320,530.380,211.080,137.880,419.820,446.940,678.250,272.720,259.680,712.450,305.000,157.230,281.970,369.060,0.000,0.000,0.000
92.140,1728,2026-03-15T16:08:40.138,0.000,0.000,1,0.000,505.600,157.260,155.320,530.380,211.080,137.880,419.820,446.940,678.250,272.720,259.680,712.450,305.000,157.230,281.970,369.060,0.000,0.000,0.000
92.203,1729,2026-03-15T16:08:40.191,0.000,0.000,1,0.000,505.600,157.260,155.320,530.380,211.080,137.880,419.820,446.940,678.250,272.720,259.680,712.450,305.000,157.230,281.970,369.060,0.000,0.000,0.000
92.250,1730,2026-03-15T16:08:40.244,0.000,0.000,1,0.000,505.600,157.260,155.320,530.380,211.080,137.880,419.820,446.940,678.250,272.720,259.680,712.450,305.000,157.230,281.970,369.060,0.000,0.000,0.000
92.297,1731,2026-03-15T16:08:40.297,0.000,0.000,1,0.000,505.600,157.260,155.320,530.380,211.080,137.880,419.820,446.940,678.250,272.720,259.680,712.450,305.000,157.230,281.970,369.060,0.000,0.000,0.000
92.359,1732,2026-03-15T16:08:40.350,0.000,0.000,1,0.000,505.600,157.260,155.320,530.380,211.080,137.880,419.820,446.940,678.250,272.720,259.680,712.450,305.000,157.230,281.970,369.060,0.000,0.000,0.000
92.406,1733,2026-03-15T16:08:40.402,0.000,0.000,1,0.000,505.600,157.260,155.320,530.380,211.080,137.880,419.820,446.940,678.250,272.720,259.680,712.450,305.000,157.230,281.970,369.060,0.000,0.000,0.000
92.468,1734,2026-03-15T16:08:40.456,0.000,0.000,1,0.000,505.600,157.260,155.320,530.380,211.080,137.880,419.820,446.940,678.250,272.720,259.680,712.450,305.000,157.230,281.970,369.060,0.000,0.000,0.000
92.515,1735,2026-03-15T16:08:40.508,0.000,0.000,1,0.000,505.600,157.260,155.320,530.380,211.080,137.880,419.820,446.940,678.250,272.720,259.680,712.450,305.000,157.230,281.970,369.060,0.000,0.000,0.000
92.562,1736,2026-03-15T16:08:40.561,0.000,0.000,1,0.000,505.600,157.260,155.320,530.380,211.080,137.880,419.820,446.940,678.250,272.720,259.680,712.450,305.000,157.230,281.970,369.060,0.000,0.000,0.000
92.625,1737,2026-03-15T16:08:40.613,0.000,0.000,1,0.000,505.600,157.260,155.320,530.380,211.080,137.880,419.820,446.940,678.250,272.720,259.680,712.450,305.000,157.230,281.970,369.060,0.000,0.000,0.000
92.672,1738,2026-03-15T16:08:40.666,0.000,0.000,1,0.000,505.600,157.260,155.320,530.380,211.080,137.880,419.820,446.940,678.250,272.720,259.680,712.450,305.000,157.230,281.970,369.060,0.000,0.000,0.000
92.718,1739,2026-03-15T16:08:40.719,0.000,0.000,1,0.000,505.600,157.260,155.320,530.380,211.080,137.880,419.820,446.940,678.250,272.720,259.680,712.450,305.000,157.230,281.970,369.060,0.000,0.000,0.000
92.797,1740,2026-03-15T16:08:40.787,0.000,0.000,1,0.000,505.600,157.280,155.320,530.380,211.090,137.880,419.590,446.710,677.960,271.950,258.960,711.610,305.010,157.240,282.000,369.070,0.000,0.000,0.000
92.843,1741,2026-03-15T16:08:40.843,0.000,0.000,1,0.000,505.600,157.280,155.320,530.380,211.090,137.880,419.590,446.710,677.960,271.950,258.960,711.610,305.010,157.240,282.000,369.070,0.000,0.000,0.000
92.906,1742,2026-03-15T16:08:40.896,0.000,0.000,1,0.000,505.600,157.280,155.320,530.380,211.090,137.880,419.590,446.710,677.960,271.950,258.960,711.610,305.010,157.240,282.000,369.070,0.000,0.000,0.000
92.953,1743,2026-03-15T16:08:40.948,0.000,0.000,1,0.000,505.600,157.280,155.320,530.380,211.090,137.880,419.590,446.710,677.960,271.950,258.960,711.610,305.010,157.240,282.000,369.070,0.000,0.000,0.000
93.000,1744,2026-03-15T16:08:41.001,0.000,0.000,1,0.000,505.600,157.280,155.320,530.380,211.090,137.880,419.590,446.710,677.960,271.950,258.960,711.610,305.010,157.240,282.000,369.070,0.000,0.000,0.000
93.062,1745,2026-03-15T16:08:41.053,0.000,0.000,1,0.000,505.600,157.280,155.320,530.380,211.090,137.880,419.590,446.710,677.960,271.950,258.960,711.610,305.010,157.240,282.000,369.070,0.000,0.000,0.000
93.109,1746,2026-03-15T16:08:41.106,0.000,0.000,1,0.000,505.600,157.280,155.320,530.380,211.090,137.880,419.590,446.710,677.960,271.950,258.960,711.610,305.010,157.240,282.000,369.070,0.000,0.000,0.000
93.172,1747,2026-03-15T16:08:41.159,0.000,0.000,1,0.000,505.600,157.280,155.320,530.380,211.090,137.880,419.590,446.710,677.960,271.950,258.960,711.610,305.010,157.240,282.000,369.070,0.000,0.000,0.000
93.218,1748,2026-03-15T16:08:41.212,0.000,0.000,1,0.000,505.600,157.280,155.320,530.380,211.090,137.880,419.590,446.710,677.960,271.950,258.960,711.610,305.010,157.240,282.000,369.070,0.000,0.000,0.000
93.265,1749,2026-03-15T16:08:41.265,0.000,0.000,1,0.000,505.600,157.280,155.320,530.380,211.090,137.880,419.590,446.710,677.960,271.950,258.960,711.610,305.010,157.240,282.000,369.070,0.000,0.000,0.000
93.328,1750,2026-03-15T16:08:41.317,0.000,0.000,1,0.000,505.600,157.280,155.320,530.380,211.090,137.880,419.590,446.710,677.960,271.950,258.960,711.610,305.010,157.240,282.000,369.070,0.000,0.000,0.000
93.375,1751,2026-03-15T16:08:41.370,0.000,0.000,1,0.000,505.600,157.280,155.320,530.380,211.090,137.880,419.590,446.710,677.960,271.950,258.960,711.610,305.010,157.240,282.000,369.070,0.000,0.000,0.000
93.422,1752,2026-03-15T16:08:41.422,0.000,0.000,1,0.000,505.600,157.280,155.320,530.380,211.090,137.880,419.590,446.710,677.960,271.950,258.960,711.610,305.010,157.240,282.000,369.070,0.000,0.000,0.000
93.484,1753,2026-03-15T16:08:41.475,0.000,0.000,1,0.000,505.600,157.280,155.320,530.380,211.090,137.880,419.590,446.710,677.960,271.950,258.960,711.610,305.010,157.240,282.000,369.070,0.000,0.000,0.000
93.531,1754,2026-03-15T16:08:41.526,0.000,0.000,1,0.000,505.600,157.280,155.320,530.380,211.090,137.880,419.590,446.710,677.960,271.950,258.960,711.610,305.010,157.240,282.000,369.070,0.000,0.000,0.000
93.578,1755,2026-03-15T16:08:41.579,0.000,0.000,1,0.000,505.600,157.280,155.320,530.380,211.090,137.880,419.590,446.710,677.960,271.950,258.960,711.610,305.010,157.240,282.000,369.070,0.000,0.000,0.000
93.640,1756,2026-03-15T16:08:41.631,0.000,0.000,1,0.000,505.600,157.280,155.320,530.380,211.090,137.880,419.590,446.710,677.960,271.950,258.960,711.610,305.010,157.240,282.000,369.070,0.000,0.000,0.000
93.687,1757,2026-03-15T16:08:41.683,0.000,0.000,1,0.000,505.600,157.280,155.320,530.380,211.090,137.880,419.590,446.710,677.960,271.950,258.960,711.610,305.010,157.240,282.000,369.070,0.000,0.000,0.000
93.750,1758,2026-03-15T16:08:41.739,0.000,0.000,1,0.010,505.600,157.280,155.320,530.370,211.090,137.880,419.480,446.590,677.810,271.560,258.610,711.180,305.010,157.240,282.010,369.070,0.000,0.000,0.000
93.797,1759,2026-03-15T16:08:41.794,0.000,0.000,1,0.010,505.600,157.280,155.320,530.370,211.090,137.880,419.480,446.590,677.810,271.560,258.610,711.180,305.010,157.240,282.010,369.070,0.000,0.000,0.000
93.843,1760,2026-03-15T16:08:41.845,0.000,0.000,1,0.010,505.600,157.280,155.320,530.370,211.090,137.880,419.480,446.590,677.810,271.560,258.610,711.180,305.010,157.240,282.010,369.070,0.000,0.000,0.000
93.906,1761,2026-03-15T16:08:41.898,0.000,0.000,1,0.010,505.600,157.280,155.320,530.370,211.090,137.880,419.480,446.590,677.810,271.560,258.610,711.180,305.010,157.240,282.010,369.070,0.000,0.000,0.000
93.953,1762,2026-03-15T16:08:41.950,0.000,0.000,1,0.010,505.600,157.280,155.320,530.370,211.090,137.880,419.480,446.590,677.810,271.560,258.610,711.180,305.010,157.240,282.010,369.070,0.000,0.000,0.000
94.015,1763,2026-03-15T16:08:42.002,0.000,0.000,1,0.010,505.600,157.280,155.320,530.370,211.090,137.880,419.480,446.590,677.810,271.560,258.610,711.180,305.010,157.240,282.010,369.070,0.000,0.000,0.000
94.062,1764,2026-03-15T16:08:42.053,0.000,0.000,1,0.010,505.600,157.280,155.320,530.370,211.090,137.880,419.480,446.590,677.810,271.560,258.610,711.180,305.010,157.240,282.010,369.070,0.000,0.000,0.000
94.109,1765,2026-03-15T16:08:42.106,0.000,0.000,1,0.010,505.600,157.280,155.320,530.370,211.090,137.880,419.480,446.590,677.810,271.560,258.610,711.180,305.010,157.240,282.010,369.070,0.000,0.000,0.000
94.172,1766,2026-03-15T16:08:42.158,0.000,0.000,1,0.010,505.600,157.280,155.320,530.370,211.090,137.880,419.480,446.590,677.810,271.560,258.610,711.180,305.010,157.240,282.010,369.070,0.000,0.000,0.000
94.218,1767,2026-03-15T16:08:42.211,0.000,0.000,1,0.010,505.600,157.280,155.320,530.370,211.090,137.880,419.480,446.590,677.810,271.560,258.610,711.180,305.010,157.240,282.010,369.070,0.000,0.000,0.000
94.265,1768,2026-03-15T16:08:42.263,0.000,0.000,1,0.010,505.600,157.280,155.320,530.370,211.090,137.880,419.480,446.590,677.810,271.560,258.610,711.180,305.010,157.240,282.010,369.070,0.000,0.000,0.000
94.328,1769,2026-03-15T16:08:42.315,0.000,0.000,1,0.010,505.600,157.280,155.320,530.370,211.090,137.880,419.480,446.590,677.810,271.560,258.610,711.180,305.010,157.240,282.010,369.070,0.000,0.000,0.000
94.375,1770,2026-03-15T16:08:42.367,0.000,0.000,1,0.010,505.600,157.280,155.320,530.370,211.090,137.880,419.480,446.590,677.810,271.560,258.610,711.180,305.010,157.240,282.010,369.070,0.000,0.000,0.000
94.422,1771,2026-03-15T16:08:42.421,0.000,0.000,1,0.010,505.600,157.280,155.320,530.370,211.090,137.880,419.480,446.590,677.810,271.560,258.610,711.180,305.010,157.240,282.010,369.070,0.000,0.000,0.000
94.484,1772,2026-03-15T16:08:42.473,0.000,0.000,1,0.010,505.600,157.280,155.320,530.370,211.090,137.880,419.480,446.590,677.810,271.560,258.610,711.180,305.010,157.240,282.010,369.070,0.000,0.000,0.000
94.531,1773,2026-03-15T16:08:42.526,0.000,0.000,1,0.010,505.600,157.280,155.320,530.370,211.090,137.880,419.480,446.590,677.810,271.560,258.610,711.180,305.010,157.240,282.010,369.070,0.000,0.000,0.000
94.578,1774,2026-03-15T16:08:42.579,0.000,0.000,1,0.010,505.600,157.280,155.320,530.370,211.090,137.880,419.480,446.590,677.810,271.560,258.610,711.180,305.010,157.240,282.010,369.070,0.000,0.000,0.000
94.640,1775,2026-03-15T16:08:42.631,0.000,0.000,1,0.010,505.600,157.280,155.320,530.370,211.090,137.880,419.480,446.590,677.810,271.560,258.610,711.180,305.010,157.240,282.010,369.070,0.000,0.000,0.000
94.687,1776,2026-03-15T16:08:42.684,0.000,0.000,1,0.010,505.600,157.280,155.320,530.370,211.090,137.880,419.480,446.590,677.810,271.560,258.610,711.180,305.010,157.240,282.010,369.070,0.000,0.000,0.000
94.750,1777,2026-03-15T16:08:42.746,0.000,0.000,1,-1.000,505.600,157.280,155.330,530.370,211.090,137.890,419.410,446.530,677.730,271.340,258.400,710.930,305.010,157.250,282.020,369.080,0.000,0.000,0.000
94.812,1778,2026-03-15T16:08:42.801,0.000,0.000,1,-1.000,505.600,157.280,155.330,530.370,211.090,137.890,419.410,446.530,677.730,271.340,258.400,710.930,305.010,157.250,282.020,369.080,0.000,0.000,0.000
94.859,1779,2026-03-15T16:08:42.853,0.000,0.000,1,-1.000,505.600,157.280,155.330,530.370,211.090,137.890,419.410,446.530,677.730,271.340,258.400,710.930,305.010,157.250,282.020,369.080,0.000,0.000,0.000
94.906,1780,2026-03-15T16:08:42.905,0.000,0.000,1,-1.000,505.600,157.280,155.330,530.370,211.090,137.890,419.410,446.530,677.730,271.340,258.400,710.930,305.010,157.250,282.020,369.080,0.000,0.000,0.000
94.968,1781,2026-03-15T16:08:42.958,0.000,0.000,1,-1.000,505.600,157.280,155.330,530.370,211.090,137.890,419.410,446.530,677.730,271.340,258.400,710.930,305.010,157.250,282.020,369.080,0.000,0.000,0.000
95.015,1782,2026-03-15T16:08:43.010,0.000,0.000,1,-1.000,505.600,157.280,155.330,530.370,211.090,137.890,419.410,446.530,677.730,271.340,258.400,710.930,305.010,157.250,282.020,369.080,0.000,0.000,0.000
95.062,1783,2026-03-15T16:08:43.062,0.000,0.000,1,-1.000,505.600,157.280,155.330,530.370,211.090,137.890,419.410,446.530,677.730,271.340,258.400,710.930,305.010,157.250,282.020,369.080,0.000,0.000,0.000
95.125,1784,2026-03-15T16:08:43.114,0.000,0.000,1,-1.000,505.600,157.280,155.330,530.370,211.090,137.890,419.410,446.530,677.730,271.340,258.400,710.930,305.010,157.250,282.020,369.080,0.000,0.000,0.000
95.172,1785,2026-03-15T16:08:43.166,0.000,0.000,1,-1.000,505.600,157.280,155.330,530.370,211.090,137.890,419.410,446.530,677.730,271.340,258.400,710.930,305.010,157.250,282.020,369.080,0.000,0.000,0.000
95.218,1786,2026-03-15T16:08:43.219,0.000,0.000,1,-1.000,505.600,157.280,155.330,530.370,211.090,137.890,419.410,446.530,677.730,271.340,258.400,710.930,305.010,157.250,282.020,369.080,0.000,0.000,0.000
95.281,1787,2026-03-15T16:08:43.271,0.000,0.000,1,-1.000,505.600,157.280,155.330,530.370,211.090,137.890,419.410,446.530,677.730,271.340,258.400,710.930,305.010,157.250,282.020,369.080,0.000,0.000,0.000
95.328,1788,2026-03-15T16:08:43.323,0.000,0.000,1,-1.000,505.600,157.280,155.330,530.370,211.090,137.890,419.410,446.530,677.730,271.340,258.400,710.930,305.010,157.250,282.020,369.080,0.000,0.000,0.000
95.375,1789,2026-03-15T16:08:43.376,0.000,0.000,1,-1.000,505.600,157.280,155.330,530.370,211.090,137.890,419.410,446.530,677.730,271.340,258.400,710.930,305.010,157.250,282.020,369.080,0.000,0.000,0.000
95.437,1790,2026-03-15T16:08:43.428,0.000,0.000,1,-1.000,505.600,157.280,155.330,530.370,211.090,137.890,419.410,446.530,677.730,271.340,258.400,710.930,305.010,157.250,282.020,369.080,0.000,0.000,0.000
95.484,1791,2026-03-15T16:08:43.480,0.000,0.000,1,-1.000,505.600,157.280,155.330,530.370,211.090,137.890,419.410,446.530,677.730,271.340,258.400,710.930,305.010,157.250,282.020,369.080,0.000,0.000,0.000
95.531,1792,2026-03-15T16:08:43.531,0.000,0.000,1,-1.000,505.600,157.280,155.330,530.370,211.090,137.890,419.410,446.530,677.730,271.340,258.400,710.930,305.010,157.250,282.020,369.080,0.000,0.000,0.000
95.593,1793,2026-03-15T16:08:43.583,0.000,0.000,1,-1.000,505.600,157.280,155.330,530.370,211.090,137.890,419.410,446.530,677.730,271.340,258.400,710.930,305.010,157.250,282.020,369.080,0.000,0.000,0.000
95.640,1794,2026-03-15T16:08:43.637,0.000,0.000,1,-1.000,505.600,157.280,155.330,530.370,211.090,137.890,419.410,446.530,677.730,271.340,258.400,710.930,305.010,157.250,282.020,369.080,0.000,0.000,0.000
95.703,1795,2026-03-15T16:08:43.690,0.000,0.000,1,-1.000,505.600,157.280,155.330,530.370,211.090,137.890,419.410,446.530,677.730,271.340,258.400,710.930,305.010,157.250,282.020,369.080,0.000,0.000,0.000
95.750,1796,2026-03-15T16:08:43.742,0.000,0.000,1,-1.000,505.600,157.280,155.330,530.370,211.090,137.890,419.410,446.530,677.730,271.340,258.400,710.930,305.010,157.250,282.020,369.080,0.000,0.000,0.000
95.797,1797,2026-03-15T16:08:43.795,0.000,0.000,1,-1.000,505.600,157.290,155.330,530.370,211.090,137.890,419.380,446.490,677.680,271.230,258.300,710.820,305.020,157.250,282.020,369.080,0.000,0.000,0.000
95.859,1798,2026-03-15T16:08:43.852,0.000,0.000,1,-1.000,505.600,157.290,155.330,530.370,211.090,137.890,419.380,446.490,677.680,271.230,258.300,710.820,305.020,157.250,282.020,369.080,0.000,0.000,0.000
95.906,1799,2026-03-15T16:08:43.904,0.000,0.000,1,-1.000,505.600,157.290,155.330,530.370,211.090,137.890,419.380,446.490,677.680,271.230,258.300,710.820,305.020,157.250,282.020,369.080,0.000,0.000,0.000
95.968,1800,2026-03-15T16:08:43.956,0.000,0.000,1,-1.000,505.600,157.290,155.330,530.370,211.090,137.890,419.380,446.490,677.680,271.230,258.300,710.820,305.020,157.250,282.020,369.080,0.000,0.000,0.000
96.015,1801,2026-03-15T16:08:44.010,0.000,0.000,1,-1.000,505.600,157.290,155.330,530.370,211.090,137.890,419.380,446.490,677.680,271.230,258.300,710.820,305.020,157.250,282.020,369.080,0.000,0.000,0.000
96.062,1802,2026-03-15T16:08:44.062,0.000,0.000,1,-1.000,505.600,157.290,155.330,530.370,211.090,137.890,419.380,446.490,677.680,271.230,258.300,710.820,305.020,157.250,282.020,369.080,0.000,0.000,0.000
96.125,1803,2026-03-15T16:08:44.116,0.000,0.000,1,-1.000,505.600,157.290,155.330,530.370,211.090,137.890,419.380,446.490,677.680,271.230,258.300,710.820,305.020,157.250,282.020,369.080,0.000,0.000,0.000
96.172,1804,2026-03-15T16:08:44.167,0.000,0.000,1,-1.000,505.600,157.290,155.330,530.370,211.090,137.890,419.380,446.490,677.680,271.230,258.300,710.820,305.020,157.250,282.020,369.080,0.000,0.000,0.000
96.218,1805,2026-03-15T16:08:44.220,0.000,0.000,1,-1.000,505.600,157.290,155.330,530.370,211.090,137.890,419.380,446.490,677.680,271.230,258.300,710.820,305.020,157.250,282.020,369.080,0.000,0.000,0.000
96.281,1806,2026-03-15T16:08:44.272,0.000,0.000,1,-1.000,505.600,157.290,155.330,530.370,211.090,137.890,419.380,446.490,677.680,271.230,258.300,710.820,305.020,157.250,282.020,369.080,0.000,0.000,0.000
