iso_time_utc	mono_s	sample_kind	sample_idx	planned_x_m	planned_y_m	rover_x_m	rover_y_m	rover_z_m	heading_deg	goal_error_m	ping_value	predicted_radius_m	last_known_x_m	last_known_y_m
2026-04-08T04:49:37Z	44989.890	drive_to_estimate	1	-5368.883	-10703.289	-5706.300	-10560.101	1418.000	-54.800	366.542	-45.571	270.645	-5839.300	-10460.600
2026-04-08T04:49:38Z	44990.984	drive_to_estimate	1	-5368.883	-10703.289	-5705.500	-10561.200	1417.800	-55.700	365.377	-45.544	270.173	-5839.300	-10460.600
2026-04-08T04:49:39Z	44992.187	drive_to_estimate	1	-5368.883	-10703.289	-5704.800	-10562.000	1417.900	-53.500	364.421	-45.510	269.576	-5839.300	-10460.600
2026-04-08T04:49:41Z	44993.343	drive_to_estimate	1	-5368.883	-10703.289	-5704.300	-10562.800	1417.900	-50.300	363.651	-45.472	268.909	-5839.300	-10460.600
2026-04-08T04:49:42Z	44994.437	drive_to_estimate	1	-5368.883	-10703.289	-5702.800	-10564.601	1417.600	-37.400	361.573	-45.432	268.216	-5839.300	-10460.600
2026-04-08T04:49:43Z	44995.640	drive_to_estimate	1	-5368.883	-10703.289	-5702.000	-10565.601	1417.300	-30.400	360.451	-45.383	267.360	-5839.300	-10460.600
2026-04-08T04:49:44Z	44996.750	drive_to_estimate	1	-5368.883	-10703.289	-5701.100	-10566.400	1416.900	-21.200	359.314	-45.328	266.412	-5839.300	-10460.600
2026-04-08T04:49:45Z	44997.906	drive_to_estimate	1	-5368.883	-10703.289	-5700.200	-10566.800	1416.600	-19.600	358.330	-45.265	265.327	-5839.300	-10460.600
2026-04-08T04:49:46Z	44999.046	drive_to_estimate	1	-5368.883	-10703.289	-5699.200	-10567.200	1416.500	-19.100	357.253	-45.199	264.194	-5839.300	-10460.600
2026-04-08T04:49:47Z	45000.156	drive_to_estimate	1	-5368.883	-10703.289	-5698.000	-10567.601	1416.400	-19.400	355.991	-45.134	263.072	-5839.300	-10460.600
2026-04-08T04:49:49Z	45001.281	drive_to_estimate	1	-5368.883	-10703.289	-5696.900	-10568.000	1416.300	-19.700	354.821	-45.141	263.201	-5839.300	-10460.600
2026-04-08T04:49:50Z	45002.421	drive_to_estimate	1	-5368.883	-10703.289	-5696.200	-10568.500	1416.200	-12.200	353.984	-45.151	263.364	-5839.300	-10460.600
2026-04-08T04:49:51Z	45003.484	drive_to_estimate	1	-5368.883	-10703.289	-5696.500	-10568.400	1416.400	11.800	354.299	-45.156	263.455	-5839.300	-10460.600
2026-04-08T04:49:52Z	45004.687	drive_to_estimate	1	-5368.883	-10703.289	-5696.600	-10568.500	1416.100	16.700	354.354	-45.136	263.109	-5839.300	-10460.600
2026-04-08T04:49:53Z	45005.796	drive_to_estimate	1	-5368.883	-10703.289	-5696.400	-10568.500	1415.900	13.000	354.169	-45.102	262.533	-5839.300	-10460.600
2026-04-08T04:49:54Z	45006.953	drive_to_estimate	1	-5368.883	-10703.289	-5695.600	-10568.400	1416.000	8.100	353.467	-45.112	262.707	-5839.300	-10460.600
2026-04-08T04:49:55Z	45008.078	drive_to_estimate	1	-5368.883	-10703.289	-5695.700	-10568.500	1416.300	-1.500	353.522	-45.116	262.764	-5839.300	-10460.600
2026-04-08T04:49:57Z	45009.265	drive_to_estimate	1	-5368.883	-10703.289	-5695.800	-10568.400	1416.300	-2.100	353.652	-45.100	262.493	-5839.300	-10460.600
2026-04-08T04:49:58Z	45010.343	drive_to_estimate	1	-5368.883	-10703.289	-5695.500	-10568.300	1416.000	-2.400	353.413	-45.098	262.468	-5839.300	-10460.600
2026-04-08T04:49:59Z	45011.515	drive_to_estimate	1	-5368.883	-10703.289	-5695.600	-10568.300	1416.100	2.200	353.505	-45.102	262.532	-5839.300	-10460.600
2026-04-08T04:50:00Z	45012.609	drive_to_estimate	1	-5368.883	-10703.289	-5695.600	-10568.400	1416.200	3.800	353.467	-45.100	262.492	-5839.300	-10460.600
2026-04-08T04:50:01Z	45013.765	drive_to_estimate	1	-5368.883	-10703.289	-5695.600	-10568.400	1416.000	3.300	353.467	-45.130	263.009	-5839.300	-10460.600
2026-04-08T04:50:02Z	45014.875	drive_to_estimate	1	-5368.883	-10703.289	-5696.100	-10568.400	1416.000	3.700	353.929	-45.164	263.596	-5839.300	-10460.600
2026-04-08T04:50:03Z	45016.031	drive_to_estimate	1	-5368.883	-10703.289	-5697.200	-10568.601	1416.200	-1.600	354.871	-45.207	264.316	-5839.300	-10460.600
2026-04-08T04:50:04Z	45017.171	drive_to_estimate	1	-5368.883	-10703.289	-5697.900	-10568.601	1416.200	-1.200	355.518	-45.250	265.060	-5839.300	-10460.600
2026-04-08T04:50:06Z	45018.343	drive_to_estimate	1	-5368.883	-10703.289	-5698.800	-10568.601	1416.300	-1.500	356.351	-45.313	266.154	-5839.300	-10460.600
2026-04-08T04:50:07Z	45019.500	drive_to_estimate	1	-5368.883	-10703.289	-5699.800	-10568.601	1416.400	-3.200	357.277	-45.382	267.344	-5839.300	-10460.600
2026-04-08T04:50:13Z	45025.359	drive_to_estimate	1	-5368.883	-10703.289	-5704.800	-10568.200	1417.100	-7.000	362.063	-45.587	270.924	-5839.300	-10460.600
2026-04-08T04:50:14Z	45026.500	drive_to_estimate	1	-5368.883	-10703.289	-5704.800	-10568.200	1417.100	-7.000	362.063	-45.580	270.799	-5839.300	-10460.600
2026-04-08T04:50:15Z	45027.625	drive_to_estimate	1	-5368.883	-10703.289	-5704.600	-10568.300	1417.000	-8.500	361.840	-45.565	270.535	-5839.300	-10460.600
2026-04-08T04:50:16Z	45028.859	drive_to_estimate	1	-5368.883	-10703.289	-5704.400	-10568.400	1417.000	-12.600	361.616	-45.543	270.146	-5839.300	-10460.600
2026-04-08T04:50:17Z	45029.953	drive_to_estimate	1	-5368.883	-10703.289	-5704.000	-10568.601	1416.900	-17.700	361.171	-45.525	269.828	-5839.300	-10460.600
2026-04-08T04:50:18Z	45031.171	drive_to_estimate	1	-5368.883	-10703.289	-5703.600	-10568.900	1416.800	-22.100	360.688	-45.513	269.625	-5839.300	-10460.600
2026-04-08T04:50:20Z	45032.328	drive_to_estimate	1	-5368.883	-10703.289	-5703.400	-10568.900	1416.800	-21.500	360.502	-45.512	269.604	-5839.300	-10460.600
2026-04-08T04:50:21Z	45033.484	drive_to_estimate	1	-5368.883	-10703.289	-5703.300	-10569.000	1416.800	-21.100	360.373	-45.523	269.794	-5839.300	-10460.600
2026-04-08T04:50:22Z	45034.546	drive_to_estimate	1	-5368.883	-10703.289	-5703.500	-10569.000	1416.800	-24.000	360.558	-45.539	270.073	-5839.300	-10460.600
2026-04-08T04:50:23Z	45035.671	drive_to_estimate	1	-5368.883	-10703.289	-5703.800	-10568.900	1416.900	-28.200	360.874	-45.560	270.448	-5839.300	-10460.600
2026-04-08T04:50:24Z	45036.953	drive_to_estimate	1	-5368.883	-10703.289	-5704.200	-10568.900	1416.900	-33.100	361.245	-45.578	270.765	-5839.300	-10460.600
2026-04-08T04:50:25Z	45037.953	drive_to_estimate	1	-5368.883	-10703.289	-5704.500	-10568.800	1416.900	-37.200	361.561	-45.587	270.918	-5839.300	-10460.600
2026-04-08T04:50:26Z	45039.125	drive_to_estimate	1	-5368.883	-10703.289	-5704.700	-10568.700	1417.000	-39.400	361.783	-45.589	270.961	-5839.300	-10460.600
2026-04-08T04:50:28Z	45040.218	drive_to_estimate	1	-5368.883	-10703.289	-5704.800	-10568.700	1417.000	-39.700	361.876	-45.584	270.874	-5839.300	-10460.600
2026-04-08T04:50:29Z	45041.437	drive_to_estimate	1	-5368.883	-10703.289	-5704.600	-10568.800	1417.000	-39.700	361.654	-45.574	270.694	-5839.300	-10460.600
2026-04-08T04:50:30Z	45042.578	drive_to_estimate	1	-5368.883	-10703.289	-5704.400	-10569.000	1416.900	-39.700	361.393	-45.558	270.414	-5839.300	-10460.600
2026-04-08T04:50:31Z	45043.640	drive_to_estimate	1	-5368.883	-10703.289	-5704.100	-10569.200	1416.800	-39.600	361.041	-45.539	270.081	-5839.300	-10460.600
2026-04-08T04:50:32Z	45044.812	drive_to_estimate	1	-5368.883	-10703.289	-5703.700	-10569.601	1416.700	-39.500	360.521	-45.513	269.631	-5839.300	-10460.600
2026-04-08T04:50:33Z	45045.984	drive_to_estimate	1	-5368.883	-10703.289	-5703.300	-10569.900	1416.600	-39.400	360.038	-45.483	269.092	-5839.300	-10460.600
2026-04-08T04:50:34Z	45047.140	drive_to_estimate	1	-5368.883	-10703.289	-5702.700	-10570.400	1416.500	-39.200	359.295	-45.446	268.462	-5839.300	-10460.600
2026-04-08T04:50:36Z	45048.296	drive_to_estimate	1	-5368.883	-10703.289	-5701.400	-10571.400	1416.200	-38.700	357.718	-45.407	267.775	-5839.300	-10460.600
2026-04-08T04:50:37Z	45049.406	drive_to_estimate	1	-5368.883	-10703.289	-5700.700	-10572.000	1416.000	-38.400	356.846	-45.368	267.093	-5839.300	-10460.600
2026-04-08T04:50:38Z	45050.578	drive_to_estimate	1	-5368.883	-10703.289	-5699.900	-10572.700	1415.800	-40.600	355.845	-45.329	266.424	-5839.300	-10460.600
2026-04-08T04:50:39Z	45051.656	drive_to_estimate	1	-5368.883	-10703.289	-5699.100	-10573.500	1415.500	-44.700	354.808	-45.297	265.868	-5839.300	-10460.600
2026-04-08T04:50:40Z	45052.796	drive_to_estimate	1	-5368.883	-10703.289	-5698.500	-10574.300	1415.300	-48.600	353.957	-45.263	265.279	-5839.300	-10460.600
2026-04-08T04:50:41Z	45053.968	drive_to_estimate	1	-5368.883	-10703.289	-5697.800	-10575.101	1415.100	-51.100	353.014	-45.229	264.705	-5839.300	-10460.600
2026-04-08T04:50:42Z	45055.046	drive_to_estimate	1	-5368.883	-10703.289	-5697.100	-10576.101	1414.800	-52.700	351.999	-45.198	264.173	-5839.300	-10460.600
2026-04-08T04:50:44Z	45056.187	drive_to_estimate	1	-5368.883	-10703.289	-5696.400	-10577.000	1414.500	-53.300	351.022	-45.163	263.572	-5839.300	-10460.600
2026-04-08T04:50:45Z	45057.390	drive_to_estimate	1	-5368.883	-10703.289	-5695.000	-10578.900	1414.000	-53.500	349.034	-45.124	262.906	-5839.300	-10460.600
2026-04-08T04:50:46Z	45058.515	drive_to_estimate	1	-5368.883	-10703.289	-5694.200	-10580.000	1413.700	-53.600	347.896	-45.087	262.283	-5839.300	-10460.600
2026-04-08T04:50:47Z	45059.609	drive_to_estimate	1	-5368.883	-10703.289	-5693.400	-10581.101	1413.500	-53.500	346.758	-45.053	261.697	-5839.300	-10460.600
2026-04-08T04:50:48Z	45060.765	drive_to_estimate	1	-5368.883	-10703.289	-5692.600	-10582.101	1413.300	-52.900	345.658	-45.014	261.031	-5839.300	-10460.600
2026-04-08T04:50:49Z	45061.843	drive_to_estimate	1	-5368.883	-10703.289	-5691.700	-10583.200	1413.100	-51.700	344.430	-44.976	260.392	-5839.300	-10460.600
2026-04-08T04:50:50Z	45063.046	drive_to_estimate	1	-5368.883	-10703.289	-5690.900	-10584.200	1413.000	-50.400	343.332	-44.932	259.658	-5839.300	-10460.600
2026-04-08T04:50:51Z	45064.156	drive_to_estimate	1	-5368.883	-10703.289	-5690.100	-10585.101	1412.800	-48.500	342.270	-44.889	258.924	-5839.300	-10460.600
2026-04-08T04:50:53Z	45065.281	drive_to_estimate	1	-5368.883	-10703.289	-5688.300	-10587.000	1412.400	-44.700	339.927	-44.841	258.120	-5839.300	-10460.600
2026-04-08T04:50:54Z	45066.437	drive_to_estimate	1	-5368.883	-10703.289	-5687.300	-10587.900	1412.200	-44.200	338.680	-44.790	257.271	-5839.300	-10460.600
2026-04-08T04:50:55Z	45067.546	drive_to_estimate	1	-5368.883	-10703.289	-5686.200	-10589.000	1412.000	-43.700	337.272	-44.745	256.517	-5839.300	-10460.600
2026-04-08T04:50:56Z	45068.640	drive_to_estimate	1	-5368.883	-10703.289	-5685.200	-10589.900	1411.900	-42.700	336.026	-44.699	255.749	-5839.300	-10460.600
2026-04-08T04:50:57Z	45069.796	drive_to_estimate	1	-5368.883	-10703.289	-5684.300	-10590.800	1411.800	-42.100	334.876	-44.648	254.907	-5839.300	-10460.600
2026-04-08T04:50:58Z	45070.875	drive_to_estimate	1	-5368.883	-10703.289	-5683.300	-10591.700	1411.600	-42.000	333.632	-44.600	254.120	-5839.300	-10460.600
2026-04-08T04:50:59Z	45072.046	drive_to_estimate	1	-5368.883	-10703.289	-5682.200	-10592.700	1411.200	-41.800	332.261	-44.548	253.261	-5839.300	-10460.600
2026-04-08T04:51:00Z	45073.156	drive_to_estimate	1	-5368.883	-10703.289	-5681.300	-10593.500	1410.700	-41.300	331.147	-44.485	252.239	-5839.300	-10460.600
2026-04-08T04:51:02Z	45074.312	drive_to_estimate	1	-5368.883	-10703.289	-5678.800	-10595.700	1409.700	-39.800	328.061	-44.420	251.174	-5839.300	-10460.600
2026-04-08T04:51:03Z	45075.531	drive_to_estimate	1	-5368.883	-10703.289	-5677.500	-10596.800	1409.700	-39.900	326.473	-44.358	250.163	-5839.300	-10460.600
2026-04-08T04:51:04Z	45076.625	drive_to_estimate	1	-5368.883	-10703.289	-5676.300	-10597.800	1409.700	-39.500	325.013	-44.309	249.366	-5839.300	-10460.600
2026-04-08T04:51:05Z	45077.796	drive_to_estimate	1	-5368.883	-10703.289	-5675.300	-10598.601	1409.700	-38.700	323.807	-44.249	248.408	-5839.300	-10460.600
2026-04-08T04:51:06Z	45078.921	drive_to_estimate	1	-5368.883	-10703.289	-5674.100	-10599.601	1409.500	-37.600	322.349	-44.176	247.230	-5839.300	-10460.600
2026-04-08T04:51:07Z	45080.000	drive_to_estimate	1	-5368.883	-10703.289	-5672.700	-10600.800	1409.000	-36.000	320.638	-44.101	246.025	-5839.300	-10460.600
2026-04-08T04:51:08Z	45081.140	drive_to_estimate	1	-5368.883	-10703.289	-5671.000	-10602.300	1408.300	-37.600	318.549	-44.035	244.976	-5839.300	-10460.600
2026-04-08T04:51:10Z	45082.328	drive_to_estimate	1	-5368.883	-10703.289	-5669.600	-10603.601	1407.600	-40.700	316.810	-43.986	244.204	-5839.300	-10460.600
2026-04-08T04:51:11Z	45083.500	drive_to_estimate	1	-5368.883	-10703.289	-5667.400	-10605.700	1406.800	-45.000	314.063	-43.942	243.507	-5839.300	-10460.600
2026-04-08T04:51:12Z	45084.625	drive_to_estimate	1	-5368.883	-10703.289	-5666.400	-10606.800	1406.500	-50.200	312.772	-43.907	242.945	-5839.300	-10460.600
2026-04-08T04:51:13Z	45085.625	drive_to_estimate	1	-5368.883	-10703.289	-5665.500	-10607.900	1406.200	-53.100	311.578	-43.878	242.501	-5839.300	-10460.600
2026-04-08T04:51:14Z	45086.812	drive_to_estimate	1	-5368.883	-10703.289	-5664.600	-10609.101	1405.900	-53.500	310.355	-43.846	241.990	-5839.300	-10460.600
2026-04-08T04:51:15Z	45087.953	drive_to_estimate	1	-5368.883	-10703.289	-5663.800	-10610.200	1405.600	-53.300	309.260	-43.817	241.540	-5839.300	-10460.600
2026-04-08T04:51:16Z	45089.031	drive_to_estimate	1	-5368.883	-10703.289	-5663.000	-10611.300	1405.100	-53.200	308.167	-43.790	241.117	-5839.300	-10460.600
2026-04-08T04:51:17Z	45090.156	drive_to_estimate	1	-5368.883	-10703.289	-5662.200	-10612.400	1404.700	-52.400	307.076	-43.759	240.629	-5839.300	-10460.600
2026-04-08T04:51:19Z	45091.281	drive_to_estimate	1	-5368.883	-10703.289	-5660.500	-10614.700	1404.300	-52.800	304.776	-43.732	240.203	-5839.300	-10460.600
2026-04-08T04:51:20Z	45092.421	drive_to_estimate	1	-5368.883	-10703.289	-5659.700	-10615.601	1404.300	-52.300	303.750	-43.710	239.866	-5839.300	-10460.600
2026-04-08T04:51:21Z	45093.640	drive_to_estimate	1	-5368.883	-10703.289	-5659.100	-10616.300	1404.300	-50.400	302.974	-43.687	239.514	-5839.300	-10460.600
2026-04-08T04:51:22Z	45094.796	drive_to_estimate	1	-5368.883	-10703.289	-5658.500	-10617.101	1404.200	-47.700	302.169	-43.662	239.121	-5839.300	-10460.600
2026-04-08T04:51:23Z	45095.906	drive_to_estimate	1	-5368.883	-10703.289	-5657.800	-10618.000	1404.100	-40.900	301.243	-43.624	238.532	-5839.300	-10460.600
2026-04-08T04:51:24Z	45097.125	drive_to_estimate	1	-5368.883	-10703.289	-5656.900	-10619.200	1403.700	-28.200	300.041	-43.577	237.804	-5839.300	-10460.600
2026-04-08T04:51:26Z	45098.265	drive_to_estimate	1	-5368.883	-10703.289	-5655.700	-10620.400	1403.200	-12.800	298.554	-43.521	236.946	-5839.300	-10460.600
2026-04-08T04:51:27Z	45099.421	drive_to_estimate	1	-5368.883	-10703.289	-5653.600	-10621.900	1402.200	3.600	296.121	-43.459	235.994	-5839.300	-10460.600
2026-04-08T04:51:28Z	45100.546	drive_to_estimate	1	-5368.883	-10703.289	-5652.300	-10622.101	1402.000	12.500	294.817	-43.381	234.806	-5839.300	-10460.600
2026-04-08T04:51:29Z	45101.687	drive_to_estimate	1	-5368.883	-10703.289	-5651.100	-10622.200	1402.000	17.900	293.636	-43.302	233.608	-5839.300	-10460.600
2026-04-08T04:51:30Z	45102.765	drive_to_estimate	1	-5368.883	-10703.289	-5649.900	-10622.200	1402.000	17.900	292.482	-43.225	232.443	-5839.300	-10460.600
2026-04-08T04:51:31Z	45104.000	drive_to_estimate	1	-5368.883	-10703.289	-5648.700	-10622.101	1401.800	11.900	291.357	-43.138	231.125	-5839.300	-10460.600
2026-04-08T04:51:32Z	45105.031	drive_to_estimate	1	-5368.883	-10703.289	-5647.300	-10622.300	1401.600	-4.700	289.958	-43.077	230.211	-5839.300	-10460.600
2026-04-08T04:51:33Z	45106.140	drive_to_estimate	1	-5368.883	-10703.289	-5646.000	-10622.800	1401.400	-16.400	288.569	-43.026	229.463	-5839.300	-10460.600
2026-04-08T04:51:35Z	45107.281	drive_to_estimate	1	-5368.883	-10703.289	-5644.900	-10623.300	1401.200	-27.300	287.373	-42.983	228.823	-5839.300	-10460.600
2026-04-08T04:51:36Z	45108.468	drive_to_estimate	1	-5368.883	-10703.289	-5643.900	-10624.000	1401.000	-45.200	286.218	-42.955	228.400	-5839.300	-10460.600
2026-04-08T04:51:37Z	45109.593	drive_to_estimate	1	-5368.883	-10703.289	-5642.200	-10625.700	1400.400	-75.700	284.117	-42.949	228.318	-5839.300	-10460.600
2026-04-08T04:51:38Z	45110.671	drive_to_estimate	1	-5368.883	-10703.289	-5641.800	-10626.601	1400.200	-81.500	283.487	-42.957	228.426	-5839.300	-10460.600
2026-04-08T04:51:39Z	45111.796	drive_to_estimate	1	-5368.883	-10703.289	-5641.600	-10627.400	1400.000	-92.600	283.079	-42.976	228.708	-5839.300	-10460.600
2026-04-08T04:51:40Z	45113.000	drive_to_estimate	1	-5368.883	-10703.289	-5641.400	-10628.400	1399.900	-106.100	282.619	-43.009	229.204	-5839.300	-10460.600
2026-04-08T04:51:41Z	45114.062	drive_to_estimate	1	-5368.883	-10703.289	-5641.400	-10629.500	1399.700	-112.900	282.330	-43.051	229.835	-5839.300	-10460.600
2026-04-08T04:51:43Z	45115.265	drive_to_estimate	1	-5368.883	-10703.289	-5641.500	-10630.500	1399.500	-116.700	282.167	-43.106	230.652	-5839.300	-10460.600
2026-04-08T04:51:44Z	45116.359	drive_to_estimate	1	-5368.883	-10703.289	-5641.800	-10631.601	1399.200	-120.800	282.175	-43.154	231.372	-5839.300	-10460.600
2026-04-08T04:51:45Z	45117.546	drive_to_estimate	1	-5368.883	-10703.289	-5642.100	-10632.700	1399.000	-114.100	282.188	-43.191	231.920	-5839.300	-10460.600
2026-04-08T04:51:46Z	45118.656	drive_to_estimate	1	-5368.883	-10703.289	-5642.300	-10635.200	1398.500	-92.500	281.768	-43.212	232.247	-5839.300	-10460.600
2026-04-08T04:51:47Z	45119.796	drive_to_estimate	1	-5368.883	-10703.289	-5642.100	-10636.300	1398.200	-84.300	281.310	-43.218	232.338	-5839.300	-10460.600
2026-04-08T04:51:48Z	45121.031	drive_to_estimate	1	-5368.883	-10703.289	-5641.700	-10637.300	1398.000	-74.600	280.684	-43.210	232.213	-5839.300	-10460.600
2026-04-08T04:51:49Z	45122.062	drive_to_estimate	1	-5368.883	-10703.289	-5641.200	-10638.200	1397.700	-64.200	279.988	-43.191	231.920	-5839.300	-10460.600
2026-04-08T04:51:51Z	45123.203	drive_to_estimate	1	-5368.883	-10703.289	-5640.600	-10638.900	1397.500	-55.200	279.242	-43.161	231.474	-5839.300	-10460.600
2026-04-08T04:51:52Z	45124.375	drive_to_estimate	1	-5368.883	-10703.289	-5639.800	-10639.601	1397.300	-46.900	278.303	-43.122	230.891	-5839.300	-10460.600
2026-04-08T04:51:53Z	45125.500	drive_to_estimate	1	-5368.883	-10703.289	-5638.200	-10640.601	1397.000	-27.800	276.517	-43.075	230.190	-5839.300	-10460.600
2026-04-08T04:51:54Z	45126.640	drive_to_estimate	1	-5368.883	-10703.289	-5637.300	-10640.900	1396.900	-17.200	275.572	-43.024	229.429	-5839.300	-10460.600
2026-04-08T04:51:55Z	45127.718	drive_to_estimate	1	-5368.883	-10703.289	-5636.300	-10641.101	1396.800	-12.800	274.553	-42.976	228.709	-5839.300	-10460.600
2026-04-08T04:51:56Z	45128.890	drive_to_estimate	1	-5368.883	-10703.289	-5635.400	-10641.300	1396.800	-11.900	273.631	-42.921	227.904	-5839.300	-10460.600
2026-04-08T04:51:57Z	45130.031	drive_to_estimate	1	-5368.883	-10703.289	-5634.600	-10641.500	1396.700	-11.800	272.806	-42.867	227.106	-5839.300	-10460.600
2026-04-08T04:51:58Z	45131.187	drive_to_estimate	1	-5368.883	-10703.289	-5633.500	-10641.800	1396.600	-13.200	271.667	-42.815	226.337	-5839.300	-10460.600
2026-04-08T04:52:00Z	45132.343	drive_to_estimate	1	-5368.883	-10703.289	-5631.600	-10642.500	1396.400	-19.400	269.658	-42.767	225.630	-5839.300	-10460.600
2026-04-08T04:52:01Z	45133.453	drive_to_estimate	1	-5368.883	-10703.289	-5630.500	-10643.000	1396.200	-25.700	268.474	-42.731	225.105	-5839.300	-10460.600
2026-04-08T04:52:02Z	45134.718	drive_to_estimate	1	-5368.883	-10703.289	-5629.600	-10643.601	1396.100	-32.000	267.462	-42.703	224.699	-5839.300	-10460.600
2026-04-08T04:52:03Z	45135.765	drive_to_estimate	1	-5368.883	-10703.289	-5628.800	-10644.400	1395.900	-39.100	266.505	-42.683	224.413	-5839.300	-10460.600
2026-04-08T04:52:04Z	45136.828	drive_to_estimate	1	-5368.883	-10703.289	-5628.100	-10645.200	1395.700	-44.200	265.646	-42.667	224.170	-5839.300	-10460.600
2026-04-08T04:52:05Z	45138.000	drive_to_estimate	1	-5368.883	-10703.289	-5627.300	-10646.000	1395.500	-47.200	264.691	-42.649	223.917	-5839.300	-10460.600
2026-04-08T04:52:07Z	45139.203	drive_to_estimate	1	-5368.883	-10703.289	-5626.500	-10647.000	1395.300	-48.600	263.695	-42.632	223.672	-5839.300	-10460.600
2026-04-08T04:52:08Z	45140.250	drive_to_estimate	1	-5368.883	-10703.289	-5625.700	-10647.900	1395.100	-49.100	262.722	-42.617	223.454	-5839.300	-10460.600
2026-04-08T04:52:09Z	45141.421	drive_to_estimate	1	-5368.883	-10703.289	-5624.100	-10649.900	1394.600	-49.500	260.741	-42.601	223.223	-5839.300	-10460.600
2026-04-08T04:52:10Z	45142.593	drive_to_estimate	1	-5368.883	-10703.289	-5623.300	-10650.800	1394.400	-49.300	259.775	-42.586	222.997	-5839.300	-10460.600
2026-04-08T04:52:11Z	45143.718	drive_to_estimate	1	-5368.883	-10703.289	-5622.500	-10651.700	1394.200	-49.100	258.811	-42.570	222.768	-5839.300	-10460.600
2026-04-08T04:52:12Z	45144.843	drive_to_estimate	1	-5368.883	-10703.289	-5621.600	-10652.800	1393.900	-49.000	257.711	-42.553	222.528	-5839.300	-10460.600
2026-04-08T04:52:13Z	45145.906	drive_to_estimate	1	-5368.883	-10703.289	-5620.800	-10653.700	1393.600	-48.500	256.751	-42.539	222.323	-5839.300	-10460.600
2026-04-08T04:52:14Z	45147.093	drive_to_estimate	1	-5368.883	-10703.289	-5620.000	-10654.601	1393.200	-47.800	255.793	-42.518	222.020	-5839.300	-10460.600
2026-04-08T04:52:15Z	45148.171	drive_to_estimate	1	-5368.883	-10703.289	-5619.000	-10655.700	1392.700	-47.100	254.604	-42.504	221.824	-5839.300	-10460.600
2026-04-08T04:52:17Z	45149.375	drive_to_estimate	1	-5368.883	-10703.289	-5617.000	-10658.000	1392.000	-51.100	252.216	-42.494	221.674	-5839.300	-10460.600
2026-04-08T04:52:18Z	45150.484	drive_to_estimate	1	-5368.883	-10703.289	-5616.200	-10659.000	1391.900	-48.500	251.251	-42.492	221.641	-5839.300	-10460.600
2026-04-08T04:52:19Z	45151.640	drive_to_estimate	1	-5368.883	-10703.289	-5615.400	-10660.200	1391.700	-45.500	250.254	-42.487	221.570	-5839.300	-10460.600
2026-04-08T04:52:20Z	45152.750	drive_to_estimate	1	-5368.883	-10703.289	-5614.500	-10661.400	1391.400	-40.500	249.163	-42.469	221.322	-5839.300	-10460.600
2026-04-08T04:52:21Z	45153.937	drive_to_estimate	1	-5368.883	-10703.289	-5613.500	-10662.400	1391.000	-30.200	248.011	-42.432	220.783	-5839.300	-10460.600
2026-04-08T04:52:22Z	45155.015	drive_to_estimate	1	-5368.883	-10703.289	-5612.400	-10663.400	1390.500	-21.800	246.762	-42.385	220.114	-5839.300	-10460.600
2026-04-08T04:52:24Z	45156.187	drive_to_estimate	1	-5368.883	-10703.289	-5611.200	-10664.000	1390.200	-22.300	245.481	-42.330	219.328	-5839.300	-10460.600
2026-04-08T04:52:25Z	45157.343	drive_to_estimate	1	-5368.883	-10703.289	-5608.500	-10665.200	1389.900	-23.600	242.625	-42.274	218.529	-5839.300	-10460.600
2026-04-08T04:52:26Z	45158.437	drive_to_estimate	1	-5368.883	-10703.289	-5607.200	-10665.800	1389.600	-25.000	241.248	-42.230	217.906	-5839.300	-10460.600
2026-04-08T04:52:27Z	45159.625	drive_to_estimate	1	-5368.883	-10703.289	-5605.900	-10666.601	1389.300	-29.500	239.839	-42.202	217.515	-5839.300	-10460.600
2026-04-08T04:52:28Z	45160.671	drive_to_estimate	1	-5368.883	-10703.289	-5604.800	-10667.500	1389.000	-39.100	238.616	-42.198	217.457	-5839.300	-10460.600
2026-04-08T04:52:29Z	45161.828	drive_to_estimate	1	-5368.883	-10703.289	-5603.900	-10668.601	1388.600	-50.500	237.563	-42.207	217.588	-5839.300	-10460.600
2026-04-08T04:52:30Z	45163.062	drive_to_estimate	1	-5368.883	-10703.289	-5603.200	-10669.601	1388.300	-56.900	236.726	-42.223	217.817	-5839.300	-10460.600
2026-04-08T04:52:31Z	45164.125	drive_to_estimate	1	-5368.883	-10703.289	-5601.900	-10672.000	1387.700	-60.900	235.108	-42.238	218.025	-5839.300	-10460.600
2026-04-08T04:52:33Z	45165.281	drive_to_estimate	1	-5368.883	-10703.289	-5601.300	-10673.000	1387.400	-60.800	234.382	-42.254	218.248	-5839.300	-10460.600
2026-04-08T04:52:34Z	45166.359	drive_to_estimate	1	-5368.883	-10703.289	-5600.600	-10674.200	1387.000	-59.800	233.536	-42.265	218.405	-5839.300	-10460.600
2026-04-08T04:52:35Z	45167.531	drive_to_estimate	1	-5368.883	-10703.289	-5599.900	-10675.300	1386.700	-57.500	232.706	-42.270	218.478	-5839.300	-10460.600
2026-04-08T04:52:36Z	45168.640	drive_to_estimate	1	-5368.883	-10703.289	-5599.100	-10676.400	1386.400	-52.900	231.782	-42.267	218.438	-5839.300	-10460.600
