iso_time_utc	mono_s	sample_kind	sample_idx	planned_x_m	planned_y_m	rover_x_m	rover_y_m	rover_z_m	heading_deg	goal_error_m	ping_value	predicted_radius_m	fit_a	fit_b	suspected_x_m	suspected_y_m	last_known_x_m	last_known_y_m
2026-04-08T17:07:58Z	89287.468	drive_to_random	4	-5808.637	-10464.243	-5714.000	-10465.601	1425.600	157.000	94.647	-47.680	177.523	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:07:59Z	89288.375	drive_to_random	4	-5808.637	-10464.243	-5713.000	-10465.800	1425.700	146.000	95.650	-47.667	177.288	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:00Z	89289.468	drive_to_random	4	-5808.637	-10464.243	-5712.800	-10465.900	1425.700	142.400	95.851	-47.657	177.111	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:01Z	89290.515	drive_to_random	4	-5808.637	-10464.243	-5712.600	-10465.900	1425.700	139.800	96.052	-47.656	177.105	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:02Z	89291.484	drive_to_random	4	-5808.637	-10464.243	-5712.600	-10465.900	1425.600	139.900	96.052	-47.655	177.083	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:03Z	89292.531	drive_to_random	4	-5808.637	-10464.243	-5712.500	-10466.000	1425.700	140.500	96.153	-47.649	176.968	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:04Z	89293.453	drive_to_random	4	-5808.637	-10464.243	-5712.400	-10466.101	1425.700	142.500	96.255	-47.638	176.779	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:05Z	89294.515	drive_to_random	4	-5808.637	-10464.243	-5712.300	-10466.300	1425.700	145.700	96.359	-47.619	176.448	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:07Z	89296.531	drive_to_random	4	-5808.637	-10464.243	-5711.600	-10467.000	1425.700	158.500	97.076	-47.569	175.564	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:08Z	89297.562	drive_to_random	4	-5808.637	-10464.243	-5711.200	-10467.400	1425.700	167.400	97.488	-47.537	175.015	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:09Z	89298.609	drive_to_random	4	-5808.637	-10464.243	-5710.600	-10467.800	1425.700	177.100	98.102	-47.501	174.383	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:10Z	89299.781	drive_to_random	4	-5808.637	-10464.243	-5709.900	-10468.101	1425.700	-170.500	98.813	-47.470	173.848	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:11Z	89300.765	drive_to_random	4	-5808.637	-10464.243	-5709.300	-10468.200	1425.700	-160.100	99.416	-47.444	173.394	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:12Z	89301.718	drive_to_random	4	-5808.637	-10464.243	-5708.700	-10468.300	1425.700	-147.500	100.019	-47.426	173.080	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:14Z	89303.765	drive_to_random	4	-5808.637	-10464.243	-5707.800	-10468.300	1425.600	-126.700	100.919	-47.416	172.900	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:15Z	89304.828	drive_to_random	4	-5808.637	-10464.243	-5707.800	-10468.300	1425.600	-125.100	100.919	-47.419	172.963	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:16Z	89305.812	drive_to_random	4	-5808.637	-10464.243	-5707.900	-10468.400	1425.600	-125.700	100.823	-47.427	173.087	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:17Z	89306.765	drive_to_random	4	-5808.637	-10464.243	-5708.200	-10468.601	1425.600	-130.800	100.532	-47.440	173.312	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:18Z	89307.859	drive_to_random	4	-5808.637	-10464.243	-5708.600	-10468.900	1425.600	-136.800	100.146	-47.459	173.646	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:19Z	89308.906	drive_to_random	4	-5808.637	-10464.243	-5709.800	-10469.300	1425.700	-152.400	98.966	-47.481	174.028	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:20Z	89310.000	drive_to_random	4	-5808.637	-10464.243	-5710.400	-10469.500	1425.700	-157.900	98.378	-47.505	174.446	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:21Z	89311.015	drive_to_random	4	-5808.637	-10464.243	-5711.100	-10469.601	1425.700	-163.200	97.684	-47.529	174.864	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:23Z	89312.078	drive_to_random	4	-5808.637	-10464.243	-5711.800	-10469.700	1425.700	-165.600	96.991	-47.558	175.381	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:23Z	89312.968	drive_to_random	4	-5808.637	-10464.243	-5712.700	-10469.900	1425.700	-167.100	96.104	-47.587	175.890	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:24Z	89314.015	drive_to_random	4	-5808.637	-10464.243	-5713.700	-10470.101	1425.700	-168.800	95.118	-47.622	176.494	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:25Z	89315.046	drive_to_random	4	-5808.637	-10464.243	-5714.500	-10470.200	1425.700	-170.600	94.326	-47.656	177.106	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:28Z	89317.140	drive_to_random	4	-5808.637	-10464.243	-5715.500	-10470.300	1425.600	-171.400	93.334	-47.728	178.379	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:29Z	89318.187	drive_to_random	4	-5808.637	-10464.243	-5716.300	-10470.400	1425.500	-172.600	92.542	-47.766	179.060	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:30Z	89319.218	drive_to_random	4	-5808.637	-10464.243	-5717.400	-10470.500	1425.500	-173.500	91.452	-47.805	179.746	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:31Z	89320.250	drive_to_random	4	-5808.637	-10464.243	-5718.400	-10470.601	1425.600	-174.500	90.461	-47.842	180.415	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:32Z	89321.187	drive_to_random	4	-5808.637	-10464.243	-5720.200	-10470.700	1425.900	-176.600	88.673	-47.872	180.963	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:33Z	89322.218	drive_to_random	4	-5808.637	-10464.243	-5721.100	-10470.800	1425.900	-177.700	87.783	-47.909	181.620	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:34Z	89323.296	drive_to_random	4	-5808.637	-10464.243	-5722.100	-10470.800	1425.800	-179.400	86.785	-47.950	182.364	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:35Z	89324.296	drive_to_random	4	-5808.637	-10464.243	-5723.100	-10470.700	1425.800	179.100	85.781	-47.992	183.135	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:36Z	89325.281	drive_to_random	4	-5808.637	-10464.243	-5724.100	-10470.700	1425.800	177.400	84.784	-48.033	183.880	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:37Z	89326.375	drive_to_random	4	-5808.637	-10464.243	-5725.100	-10470.500	1425.900	174.100	83.771	-48.074	184.649	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:38Z	89327.500	drive_to_random	4	-5808.637	-10464.243	-5726.000	-10470.400	1426.000	168.400	82.866	-48.123	185.546	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:39Z	89328.437	drive_to_random	4	-5808.637	-10464.243	-5726.900	-10470.000	1426.000	159.200	81.940	-48.169	186.405	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:40Z	89329.593	drive_to_random	4	-5808.637	-10464.243	-5727.800	-10469.500	1426.000	151.000	81.008	-48.221	187.376	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:42Z	89331.562	drive_to_random	4	-5808.637	-10464.243	-5729.600	-10468.000	1426.100	139.300	79.127	-48.322	189.261	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:43Z	89332.656	drive_to_random	4	-5808.637	-10464.243	-5730.400	-10467.200	1426.200	136.600	78.293	-48.376	190.285	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:44Z	89333.687	drive_to_random	4	-5808.637	-10464.243	-5731.200	-10466.300	1426.200	133.900	77.464	-48.424	191.204	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:45Z	89334.718	drive_to_random	4	-5808.637	-10464.243	-5732.000	-10465.400	1426.300	132.700	76.646	-48.472	192.118	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:46Z	89335.687	drive_to_random	4	-5808.637	-10464.243	-5732.800	-10464.500	1426.400	132.600	75.838	-48.520	193.036	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:47Z	89336.765	drive_to_random	4	-5808.637	-10464.243	-5733.600	-10463.700	1426.500	134.500	75.039	-48.566	193.939	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:48Z	89337.765	drive_to_random	4	-5808.637	-10464.243	-5734.500	-10463.101	1426.600	139.800	74.146	-48.610	194.796	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:49Z	89338.828	drive_to_random	4	-5808.637	-10464.243	-5735.300	-10462.601	1426.800	145.800	73.355	-48.653	195.621	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:50Z	89339.781	drive_to_random	4	-5808.637	-10464.243	-5736.300	-10462.200	1426.900	155.000	72.366	-48.688	196.310	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:51Z	89340.812	drive_to_random	4	-5808.637	-10464.243	-5738.100	-10462.101	1427.000	174.400	70.570	-48.719	196.921	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:52Z	89341.828	drive_to_random	4	-5808.637	-10464.243	-5738.900	-10462.300	1427.100	-176.300	69.765	-48.744	197.418	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:53Z	89342.859	drive_to_random	4	-5808.637	-10464.243	-5739.700	-10462.601	1427.200	-168.300	68.957	-48.768	197.890	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:54Z	89343.937	drive_to_random	4	-5808.637	-10464.243	-5740.500	-10462.900	1427.300	-163.400	68.151	-48.792	198.350	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:55Z	89345.000	drive_to_random	4	-5808.637	-10464.243	-5741.200	-10463.200	1427.300	-161.800	67.445	-48.819	198.900	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:57Z	89347.031	drive_to_random	4	-5808.637	-10464.243	-5742.100	-10463.500	1427.400	-161.900	66.541	-48.874	199.984	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:08:59Z	89348.078	drive_to_random	4	-5808.637	-10464.243	-5742.900	-10463.700	1427.500	-162.300	65.740	-48.902	200.549	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:00Z	89349.125	drive_to_random	4	-5808.637	-10464.243	-5743.800	-10464.000	1427.600	-162.900	64.838	-48.931	201.120	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:01Z	89350.125	drive_to_random	4	-5808.637	-10464.243	-5744.700	-10464.300	1427.600	-163.500	63.937	-48.960	201.707	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:02Z	89351.156	drive_to_random	4	-5808.637	-10464.243	-5745.600	-10464.500	1427.700	-164.200	63.038	-48.990	202.320	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:03Z	89352.125	drive_to_random	4	-5808.637	-10464.243	-5747.400	-10464.900	1427.900	-167.000	61.241	-49.022	202.967	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:04Z	89353.125	drive_to_random	4	-5808.637	-10464.243	-5748.300	-10465.101	1428.000	-169.500	60.343	-49.056	203.658	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:05Z	89354.203	drive_to_random	4	-5808.637	-10464.243	-5749.300	-10465.200	1428.100	-172.800	59.345	-49.092	204.387	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:06Z	89355.218	drive_to_random	4	-5808.637	-10464.243	-5750.300	-10465.200	1428.200	-176.000	58.345	-49.128	205.127	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:07Z	89356.218	drive_to_random	4	-5808.637	-10464.243	-5751.300	-10465.200	1428.300	-178.300	57.345	-49.165	205.876	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:08Z	89357.296	drive_to_random	4	-5808.637	-10464.243	-5752.200	-10465.200	1428.300	-179.700	56.445	-49.201	206.628	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:09Z	89358.281	drive_to_random	4	-5808.637	-10464.243	-5753.200	-10465.200	1428.400	179.200	55.445	-49.237	207.359	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:10Z	89359.265	drive_to_random	4	-5808.637	-10464.243	-5754.100	-10465.101	1428.500	178.300	54.544	-49.267	207.981	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:11Z	89360.359	drive_to_random	4	-5808.637	-10464.243	-5754.900	-10465.101	1428.600	177.700	53.744	-49.302	208.720	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:13Z	89362.312	drive_to_random	4	-5808.637	-10464.243	-5755.800	-10465.101	1428.600	177.300	52.844	-49.373	210.190	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:14Z	89363.375	drive_to_random	4	-5808.637	-10464.243	-5756.800	-10465.000	1428.700	177.000	51.843	-49.408	210.928	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:15Z	89364.406	drive_to_random	4	-5808.637	-10464.243	-5758.600	-10464.900	1429.000	176.800	50.042	-49.443	211.662	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:16Z	89365.421	drive_to_random	4	-5808.637	-10464.243	-5759.500	-10464.800	1429.100	176.900	49.141	-49.478	212.412	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:17Z	89366.375	drive_to_random	4	-5808.637	-10464.243	-5760.400	-10464.700	1429.200	176.600	48.240	-49.509	213.066	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:18Z	89367.390	drive_to_random	4	-5808.637	-10464.243	-5761.300	-10464.700	1429.300	176.500	47.339	-49.544	213.809	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:19Z	89368.500	drive_to_random	4	-5808.637	-10464.243	-5762.200	-10464.700	1429.500	176.600	46.439	-49.582	214.619	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:20Z	89369.515	drive_to_random	4	-5808.637	-10464.243	-5763.100	-10464.601	1429.600	176.600	45.539	-49.616	215.359	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:21Z	89370.468	drive_to_random	4	-5808.637	-10464.243	-5764.000	-10464.500	1429.700	176.600	44.638	-49.646	216.011	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:22Z	89371.468	drive_to_random	4	-5808.637	-10464.243	-5764.900	-10464.500	1429.800	176.600	43.738	-49.680	216.748	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:23Z	89372.484	drive_to_random	4	-5808.637	-10464.243	-5766.700	-10464.400	1430.200	176.600	41.937	-49.716	217.510	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:25Z	89374.500	drive_to_random	4	-5808.637	-10464.243	-5766.700	-10464.400	1430.200	176.600	41.937	-49.784	218.992	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:26Z	89375.531	drive_to_random	4	-5808.637	-10464.243	-5768.600	-10464.300	1430.500	176.700	40.037	-49.818	219.733	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:27Z	89376.546	drive_to_random	4	-5808.637	-10464.243	-5769.500	-10464.200	1430.600	176.800	39.137	-49.851	220.472	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:28Z	89377.625	drive_to_random	4	-5808.637	-10464.243	-5770.400	-10464.200	1430.800	177.000	38.237	-49.888	221.287	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:29Z	89378.609	drive_to_random	4	-5808.637	-10464.243	-5771.300	-10464.200	1430.900	177.000	37.337	-49.922	222.033	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:30Z	89379.640	drive_to_random	4	-5808.637	-10464.243	-5772.200	-10464.101	1431.100	177.300	36.437	-49.956	222.796	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:31Z	89380.625	drive_to_random	4	-5808.637	-10464.243	-5773.200	-10464.101	1431.200	177.500	35.437	-49.971	223.121	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:32Z	89381.765	drive_to_random	4	-5808.637	-10464.243	-5773.700	-10464.200	1431.300	169.900	34.937	-49.971	223.120	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:33Z	89382.671	drive_to_random	4	-5808.637	-10464.243	-5773.900	-10464.500	1431.400	156.000	34.738	-49.972	223.141	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:34Z	89383.718	drive_to_random	4	-5808.637	-10464.243	-5774.000	-10464.601	1431.400	146.300	34.639	-49.982	223.360	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:35Z	89384.765	drive_to_random	4	-5808.637	-10464.243	-5774.500	-10464.400	1431.300	144.900	34.138	-49.998	223.720	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:36Z	89385.812	drive_to_random	4	-5808.637	-10464.243	-5774.600	-10464.300	1431.500	143.500	34.037	-50.000	223.776	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:37Z	89386.750	drive_to_random	4	-5808.637	-10464.243	-5774.600	-10464.300	1431.600	141.900	34.037	-49.999	223.752	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:38Z	89387.875	drive_to_random	4	-5808.637	-10464.243	-5774.600	-10464.300	1431.400	141.400	34.037	-50.001	223.787	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:40Z	89389.906	drive_to_random	4	-5808.637	-10464.243	-5774.600	-10464.300	1431.400	141.000	34.037	-49.999	223.750	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:41Z	89390.937	drive_to_random	4	-5808.637	-10464.243	-5774.600	-10464.300	1431.500	140.900	34.037	-49.998	223.720	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:42Z	89391.984	drive_to_random	4	-5808.637	-10464.243	-5774.600	-10464.400	1431.500	140.500	34.038	-49.999	223.745	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:43Z	89392.937	drive_to_random	4	-5808.637	-10464.243	-5774.600	-10464.400	1431.400	140.200	34.038	-49.999	223.747	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:44Z	89394.000	drive_to_random	4	-5808.637	-10464.243	-5774.600	-10464.400	1431.400	139.600	34.038	-49.998	223.732	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:45Z	89394.984	drive_to_random	4	-5808.637	-10464.243	-5774.600	-10464.400	1431.500	139.800	34.038	-49.995	223.656	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:46Z	89396.046	drive_to_random	4	-5808.637	-10464.243	-5774.500	-10464.500	1431.400	140.400	34.138	-49.984	223.424	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:47Z	89397.031	drive_to_random	4	-5808.637	-10464.243	-5774.200	-10464.800	1431.300	141.000	34.442	-49.967	223.027	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:48Z	89398.046	drive_to_random	4	-5808.637	-10464.243	-5773.800	-10465.101	1431.300	141.600	34.848	-49.946	222.574	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:50Z	89399.140	drive_to_random	4	-5808.637	-10464.243	-5773.300	-10465.500	1431.200	142.000	35.359	-49.917	221.922	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:52Z	89401.140	drive_to_random	4	-5808.637	-10464.243	-5772.800	-10465.900	1431.100	142.500	35.875	-49.847	220.391	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:53Z	89402.171	drive_to_random	4	-5808.637	-10464.243	-5772.100	-10466.500	1431.000	143.100	36.607	-49.804	219.428	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:54Z	89403.281	drive_to_random	4	-5808.637	-10464.243	-5770.400	-10467.700	1430.700	144.600	38.393	-49.760	218.485	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:55Z	89404.281	drive_to_random	4	-5808.637	-10464.243	-5769.600	-10468.300	1430.500	144.900	39.248	-49.716	217.528	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:56Z	89405.234	drive_to_random	4	-5808.637	-10464.243	-5768.700	-10468.900	1430.300	141.600	40.208	-49.677	216.663	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:57Z	89406.328	drive_to_random	4	-5808.637	-10464.243	-5767.700	-10469.400	1430.100	131.700	41.261	-49.629	215.640	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:58Z	89407.343	drive_to_random	4	-5808.637	-10464.243	-5766.800	-10470.000	1430.000	116.600	42.231	-49.588	214.751	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:09:59Z	89408.390	drive_to_random	4	-5808.637	-10464.243	-5766.100	-10470.601	1429.800	101.800	43.010	-49.548	213.908	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:10:00Z	89409.468	drive_to_random	4	-5808.637	-10464.243	-5765.400	-10471.400	1429.600	81.400	43.826	-49.517	213.245	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:10:01Z	89410.453	drive_to_random	4	-5808.637	-10464.243	-5765.000	-10472.300	1429.600	61.000	44.375	-49.500	212.884	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:10:02Z	89411.484	drive_to_random	4	-5808.637	-10464.243	-5765.000	-10473.101	1429.600	50.000	44.527	-49.490	212.676	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:10:03Z	89412.437	drive_to_random	4	-5808.637	-10464.243	-5765.000	-10473.700	1429.600	36.900	44.650	-49.482	212.496	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:10:04Z	89413.484	drive_to_random	4	-5808.637	-10464.243	-5765.000	-10474.200	1429.600	17.900	44.759	-49.482	212.488	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:10:06Z	89415.453	drive_to_random	4	-5808.637	-10464.243	-5765.100	-10474.500	1429.700	10.500	44.729	-49.473	212.302	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:10:07Z	89416.593	drive_to_random	4	-5808.637	-10464.243	-5764.900	-10474.500	1429.600	10.400	44.924	-49.464	212.111	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:10:08Z	89417.484	drive_to_random	4	-5808.637	-10464.243	-5764.500	-10474.300	1429.600	16.200	45.269	-49.452	211.865	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:10:09Z	89418.531	drive_to_random	4	-5808.637	-10464.243	-5764.100	-10474.000	1429.500	21.600	45.594	-49.441	211.634	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:10:10Z	89419.531	drive_to_random	4	-5808.637	-10464.243	-5763.700	-10473.601	1429.400	28.800	45.901	-49.432	211.441	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:10:11Z	89420.562	drive_to_random	4	-5808.637	-10464.243	-5763.100	-10473.000	1429.300	38.800	46.372	-49.427	211.330	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:10:12Z	89421.625	drive_to_random	4	-5808.637	-10464.243	-5762.600	-10472.300	1429.200	49.200	46.737	-49.420	211.178	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:10:13Z	89422.531	drive_to_random	4	-5808.637	-10464.243	-5762.200	-10471.601	1429.200	53.300	47.016	-49.411	210.992	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
