elapsed_s,step_idx,iso_time,throttle_cmd,steering_cmd,brakes_cmd,lidar_00_cm,lidar_01_cm,lidar_02_cm,lidar_03_cm,lidar_04_cm,lidar_05_cm,lidar_06_cm,lidar_07_cm,lidar_08_cm,lidar_09_cm,lidar_10_cm,lidar_11_cm,lidar_12_cm,lidar_13_cm,lidar_14_cm,lidar_15_cm,lidar_16_cm,telemetry_throttle,telemetry_steering,telemetry_speed
6.281,117,2026-03-15T16:06:48.985,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,431.000,442.590,405.490,405.630,642.170,315.290,306.420,654.180,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
6.344,118,2026-03-15T16:06:49.038,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,431.000,442.590,405.490,405.630,642.170,315.290,306.420,654.180,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
6.390,119,2026-03-15T16:06:49.090,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,431.000,442.590,405.490,405.630,642.170,315.290,306.420,654.180,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
6.453,120,2026-03-15T16:06:49.143,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,431.000,442.590,405.490,405.630,642.170,315.290,306.420,654.180,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
6.500,121,2026-03-15T16:06:49.195,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,431.000,442.590,405.490,405.630,642.170,315.290,306.420,654.180,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
6.547,122,2026-03-15T16:06:49.248,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,431.000,442.590,405.490,405.630,642.170,315.290,306.420,654.180,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
6.609,123,2026-03-15T16:06:49.302,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,431.000,442.590,405.490,405.630,642.170,315.290,306.420,654.180,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
6.656,124,2026-03-15T16:06:49.354,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,431.000,442.590,405.490,405.630,642.170,315.290,306.420,654.180,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
6.703,125,2026-03-15T16:06:49.407,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,431.000,442.590,405.490,405.630,642.170,315.290,306.420,654.180,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
6.765,126,2026-03-15T16:06:49.459,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,431.000,442.590,405.490,405.630,642.170,315.290,306.420,654.180,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
6.812,127,2026-03-15T16:06:49.513,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,431.000,442.590,405.490,405.630,642.170,315.290,306.420,654.180,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
6.875,128,2026-03-15T16:06:49.566,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,431.000,442.590,405.490,405.630,642.170,315.290,306.420,654.180,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
6.922,129,2026-03-15T16:06:49.618,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,431.000,442.590,405.490,405.630,642.170,315.290,306.420,654.180,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
6.969,130,2026-03-15T16:06:49.671,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,431.000,442.590,405.490,405.630,642.170,315.290,306.420,654.180,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
7.031,131,2026-03-15T16:06:49.724,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,431.000,442.590,405.490,405.630,642.170,315.290,306.420,654.180,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
7.078,132,2026-03-15T16:06:49.776,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,431.000,442.590,405.490,405.630,642.170,315.290,306.420,654.180,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
7.125,133,2026-03-15T16:06:49.828,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,431.000,442.590,405.490,405.630,642.170,315.290,306.420,654.180,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
7.219,134,2026-03-15T16:06:49.909,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.460,430.990,442.580,405.480,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
7.265,135,2026-03-15T16:06:49.961,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.460,430.990,442.580,405.480,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
7.312,136,2026-03-15T16:06:50.014,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.460,430.990,442.580,405.480,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
7.375,137,2026-03-15T16:06:50.066,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.460,430.990,442.580,405.480,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
7.422,138,2026-03-15T16:06:50.119,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.460,430.990,442.580,405.480,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
7.469,139,2026-03-15T16:06:50.171,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.460,430.990,442.580,405.480,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
7.531,140,2026-03-15T16:06:50.225,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.460,430.990,442.580,405.480,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
7.578,141,2026-03-15T16:06:50.278,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.460,430.990,442.580,405.480,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
7.625,142,2026-03-15T16:06:50.330,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.460,430.990,442.580,405.480,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
7.687,143,2026-03-15T16:06:50.382,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.460,430.990,442.580,405.480,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
7.734,144,2026-03-15T16:06:50.434,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.460,430.990,442.580,405.480,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
7.797,145,2026-03-15T16:06:50.488,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.460,430.990,442.580,405.480,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
7.844,146,2026-03-15T16:06:50.540,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.460,430.990,442.580,405.480,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
7.890,147,2026-03-15T16:06:50.593,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.460,430.990,442.580,405.480,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
7.953,148,2026-03-15T16:06:50.646,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.460,430.990,442.580,405.480,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
8.000,149,2026-03-15T16:06:50.698,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.460,430.990,442.580,405.480,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
8.078,150,2026-03-15T16:06:50.775,0.000,0.000,1,-1.000,519.660,-1.000,569.680,895.460,430.990,442.580,405.480,405.630,642.160,315.280,306.410,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
8.125,151,2026-03-15T16:06:50.827,0.000,0.000,1,-1.000,519.660,-1.000,569.680,895.460,430.990,442.580,405.480,405.630,642.160,315.280,306.410,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
8.187,152,2026-03-15T16:06:50.883,0.000,0.000,1,-1.000,519.660,-1.000,569.680,895.460,430.990,442.580,405.480,405.630,642.160,315.280,306.410,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
8.234,153,2026-03-15T16:06:50.935,0.000,0.000,1,-1.000,519.660,-1.000,569.680,895.460,430.990,442.580,405.480,405.630,642.160,315.280,306.410,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
8.297,154,2026-03-15T16:06:50.988,0.000,0.000,1,-1.000,519.660,-1.000,569.680,895.460,430.990,442.580,405.480,405.630,642.160,315.280,306.410,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
8.344,155,2026-03-15T16:06:51.041,0.000,0.000,1,-1.000,519.660,-1.000,569.680,895.460,430.990,442.580,405.480,405.630,642.160,315.280,306.410,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
8.390,156,2026-03-15T16:06:51.093,0.000,0.000,1,-1.000,519.660,-1.000,569.680,895.460,430.990,442.580,405.480,405.630,642.160,315.280,306.410,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
8.453,157,2026-03-15T16:06:51.145,0.000,0.000,1,-1.000,519.660,-1.000,569.680,895.460,430.990,442.580,405.480,405.630,642.160,315.280,306.410,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
8.500,158,2026-03-15T16:06:51.198,0.000,0.000,1,-1.000,519.660,-1.000,569.680,895.460,430.990,442.580,405.480,405.630,642.160,315.280,306.410,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
8.547,159,2026-03-15T16:06:51.250,0.000,0.000,1,-1.000,519.660,-1.000,569.680,895.460,430.990,442.580,405.480,405.630,642.160,315.280,306.410,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
8.609,160,2026-03-15T16:06:51.301,0.000,0.000,1,-1.000,519.660,-1.000,569.680,895.460,430.990,442.580,405.480,405.630,642.160,315.280,306.410,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
8.656,161,2026-03-15T16:06:51.355,0.000,0.000,1,-1.000,519.660,-1.000,569.680,895.460,430.990,442.580,405.480,405.630,642.160,315.280,306.410,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
8.703,162,2026-03-15T16:06:51.408,0.000,0.000,1,-1.000,519.660,-1.000,569.680,895.460,430.990,442.580,405.480,405.630,642.160,315.280,306.410,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
8.765,163,2026-03-15T16:06:51.459,0.000,0.000,1,-1.000,519.660,-1.000,569.680,895.460,430.990,442.580,405.480,405.630,642.160,315.280,306.410,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
8.812,164,2026-03-15T16:06:51.513,0.000,0.000,1,-1.000,519.660,-1.000,569.680,895.460,430.990,442.580,405.480,405.630,642.160,315.280,306.410,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
8.875,165,2026-03-15T16:06:51.566,0.000,0.000,1,-1.000,519.660,-1.000,569.680,895.460,430.990,442.580,405.480,405.630,642.160,315.280,306.410,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
8.922,166,2026-03-15T16:06:51.618,0.000,0.000,1,-1.000,519.660,-1.000,569.680,895.460,430.990,442.580,405.480,405.630,642.160,315.280,306.410,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
8.969,167,2026-03-15T16:06:51.672,0.000,0.000,1,-1.000,519.660,-1.000,569.680,895.460,430.990,442.580,405.480,405.630,642.160,315.280,306.410,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
9.031,168,2026-03-15T16:06:51.725,0.000,0.000,1,-1.000,519.660,-1.000,569.680,895.460,430.990,442.580,405.480,405.630,642.160,315.280,306.410,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
9.078,169,2026-03-15T16:06:51.777,0.000,0.000,1,-1.000,519.660,-1.000,569.680,895.460,430.990,442.580,405.480,405.630,642.160,315.280,306.410,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
9.125,170,2026-03-15T16:06:51.829,0.000,0.000,1,-1.000,519.660,-1.000,569.680,895.460,430.990,442.580,405.480,405.630,642.160,315.280,306.410,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
9.219,171,2026-03-15T16:06:51.912,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.460,430.990,442.580,405.490,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
9.265,172,2026-03-15T16:06:51.964,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.460,430.990,442.580,405.490,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
9.312,173,2026-03-15T16:06:52.017,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.460,430.990,442.580,405.490,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
9.375,174,2026-03-15T16:06:52.069,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.460,430.990,442.580,405.490,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
9.422,175,2026-03-15T16:06:52.121,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.460,430.990,442.580,405.490,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
9.484,176,2026-03-15T16:06:52.174,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.460,430.990,442.580,405.490,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
9.531,177,2026-03-15T16:06:52.227,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.460,430.990,442.580,405.490,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
9.578,178,2026-03-15T16:06:52.280,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.460,430.990,442.580,405.490,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
9.640,179,2026-03-15T16:06:52.332,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.460,430.990,442.580,405.490,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
9.687,180,2026-03-15T16:06:52.386,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.460,430.990,442.580,405.490,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
9.734,181,2026-03-15T16:06:52.438,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.460,430.990,442.580,405.490,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
9.797,182,2026-03-15T16:06:52.491,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.460,430.990,442.580,405.490,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
9.844,183,2026-03-15T16:06:52.543,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.460,430.990,442.580,405.490,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
9.890,184,2026-03-15T16:06:52.595,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.460,430.990,442.580,405.490,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
9.953,185,2026-03-15T16:06:52.648,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.460,430.990,442.580,405.490,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
10.000,186,2026-03-15T16:06:52.699,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.460,430.990,442.580,405.490,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
10.062,187,2026-03-15T16:06:52.753,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.460,430.990,442.580,405.490,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
10.109,188,2026-03-15T16:06:52.813,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,431.000,442.580,405.490,405.630,642.170,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
10.172,189,2026-03-15T16:06:52.866,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,431.000,442.580,405.490,405.630,642.170,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
10.219,190,2026-03-15T16:06:52.918,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,431.000,442.580,405.490,405.630,642.170,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
10.265,191,2026-03-15T16:06:52.970,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,431.000,442.580,405.490,405.630,642.170,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
10.328,192,2026-03-15T16:06:53.022,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,431.000,442.580,405.490,405.630,642.170,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
10.375,193,2026-03-15T16:06:53.075,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,431.000,442.580,405.490,405.630,642.170,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
10.437,194,2026-03-15T16:06:53.128,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,431.000,442.580,405.490,405.630,642.170,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
10.484,195,2026-03-15T16:06:53.180,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,431.000,442.580,405.490,405.630,642.170,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
10.531,196,2026-03-15T16:06:53.233,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,431.000,442.580,405.490,405.630,642.170,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
10.594,197,2026-03-15T16:06:53.285,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,431.000,442.580,405.490,405.630,642.170,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
10.640,198,2026-03-15T16:06:53.338,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,431.000,442.580,405.490,405.630,642.170,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
10.687,199,2026-03-15T16:06:53.390,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,431.000,442.580,405.490,405.630,642.170,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
10.750,200,2026-03-15T16:06:53.443,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,431.000,442.580,405.490,405.630,642.170,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
10.797,201,2026-03-15T16:06:53.495,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,431.000,442.580,405.490,405.630,642.170,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
10.844,202,2026-03-15T16:06:53.548,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,431.000,442.580,405.490,405.630,642.170,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
10.906,203,2026-03-15T16:06:53.599,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,431.000,442.580,405.490,405.630,642.170,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
10.953,204,2026-03-15T16:06:53.651,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,431.000,442.580,405.490,405.630,642.170,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
11.015,205,2026-03-15T16:06:53.705,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,431.000,442.580,405.490,405.630,642.170,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
11.062,206,2026-03-15T16:06:53.758,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,431.000,442.580,405.490,405.630,642.170,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
11.109,207,2026-03-15T16:06:53.811,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,431.000,442.580,405.490,405.630,642.170,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
11.172,208,2026-03-15T16:06:53.864,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,431.000,442.580,405.490,405.630,642.170,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
11.250,209,2026-03-15T16:06:53.941,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,430.990,442.580,405.480,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
11.297,210,2026-03-15T16:06:53.994,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,430.990,442.580,405.480,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
11.344,211,2026-03-15T16:06:54.046,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,430.990,442.580,405.480,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
11.406,212,2026-03-15T16:06:54.099,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,430.990,442.580,405.480,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
11.453,213,2026-03-15T16:06:54.151,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,430.990,442.580,405.480,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
11.500,214,2026-03-15T16:06:54.204,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,430.990,442.580,405.480,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
11.562,215,2026-03-15T16:06:54.258,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,430.990,442.580,405.480,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
11.609,216,2026-03-15T16:06:54.311,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,430.990,442.580,405.480,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
11.672,217,2026-03-15T16:06:54.364,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,430.990,442.580,405.480,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
11.719,218,2026-03-15T16:06:54.416,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,430.990,442.580,405.480,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
11.765,219,2026-03-15T16:06:54.469,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,430.990,442.580,405.480,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
11.828,220,2026-03-15T16:06:54.521,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,430.990,442.580,405.480,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
11.875,221,2026-03-15T16:06:54.575,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,430.990,442.580,405.480,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
11.922,222,2026-03-15T16:06:54.627,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,430.990,442.580,405.480,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
11.984,223,2026-03-15T16:06:54.679,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,430.990,442.580,405.480,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
12.031,224,2026-03-15T16:06:54.731,0.000,0.000,1,-1.000,519.660,-1.000,569.690,895.470,430.990,442.580,405.480,405.630,642.160,315.290,306.420,654.170,790.770,-1.000,961.130,-1.000,0.000,0.000,0.000
12.109,225,2026-03-15T16:06:54.811,0.000,0.000,1,-1.000,519.660,-1.000,569.680,895.460,430.990,442.580,405.480,405.630,642.160,315.280,306.410,654.170,790.760,-1.000,961.130,-1.000,0.000,0.000,0.000
12.172,226,2026-03-15T16:06:54.864,0.000,0.000,1,-1.000,519.660,-1.000,569.680,895.460,430.990,442.580,405.480,405.630,642.160,315.280,306.410,654.170,790.760,-1.000,961.130,-1.000,0.000,0.000,0.000
12.219,227,2026-03-15T16:06:54.917,0.000,0.000,1,-1.000,519.660,-1.000,569.680,895.460,430.990,442.580,405.480,405.630,642.160,315.280,306.410,654.170,790.760,-1.000,961.130,-1.000,0.000,0.000,0.000
12.265,228,2026-03-15T16:06:54.970,0.000,0.000,1,-1.000,519.660,-1.000,569.680,895.460,430.990,442.580,405.480,405.630,642.160,315.280,306.410,654.170,790.760,-1.000,961.130,-1.000,0.000,0.000,0.000
12.328,229,2026-03-15T16:06:55.022,0.000,0.000,1,-1.000,519.660,-1.000,569.680,895.460,430.990,442.580,405.480,405.630,642.160,315.280,306.410,654.170,790.760,-1.000,961.130,-1.000,0.000,0.000,0.000
12.375,230,2026-03-15T16:06:55.075,0.000,0.000,1,-1.000,519.660,-1.000,569.680,895.460,430.990,442.580,405.480,405.630,642.160,315.280,306.410,654.170,790.760,-1.000,961.130,-1.000,0.000,0.000,0.000
12.437,231,2026-03-15T16:06:55.128,0.000,0.000,1,-1.000,519.660,-1.000,569.680,895.460,430.990,442.580,405.480,405.630,642.160,315.280,306.410,654.170,790.760,-1.000,961.130,-1.000,0.000,0.000,0.000
12.484,232,2026-03-15T16:06:55.181,0.000,0.000,1,-1.000,519.660,-1.000,569.680,895.460,430.990,442.580,405.480,405.630,642.160,315.280,306.410,654.170,790.760,-1.000,961.130,-1.000,0.000,0.000,0.000
12.531,233,2026-03-15T16:06:55.233,0.000,0.000,1,-1.000,519.660,-1.000,569.680,895.460,430.990,442.580,405.480,405.630,642.160,315.280,306.410,654.170,790.760,-1.000,961.130,-1.000,0.000,0.000,0.000
12.594,234,2026-03-15T16:06:55.286,0.000,0.000,1,-1.000,519.660,-1.000,569.680,895.460,430.990,442.580,405.480,405.630,642.160,315.280,306.410,654.170,790.760,-1.000,961.130,-1.000,0.000,0.000,0.000
12.640,235,2026-03-15T16:06:55.339,0.000,0.000,1,-1.000,519.660,-1.000,569.680,895.460,430.990,442.580,405.480,405.630,642.160,315.280,306.410,654.170,790.760,-1.000,961.130,-1.000,0.000,0.000,0.000
