sample_idx,sensor_idx,distance_cm,x_cm,y_cm,z_cm,pose_x_cm,pose_y_cm,pose_z_cm,heading_deg
9,9,644.160000,892.142000,2136.697000,29.999000,250.000000,1390.039000,29.999000,-86.700000
9,10,292.790000,294.593000,2006.418000,29.999000,250.000000,1390.039000,29.999000,-86.700000
9,11,289.720000,164.985000,1995.870000,29.999000,250.000000,1390.039000,29.999000,-86.700000
9,12,646.670000,-420.518000,2062.935000,29.999000,250.000000,1390.039000,29.999000,-86.700000
9,16,921.030000,-166.976000,224.457000,29.999000,250.000000,1390.039000,29.999000,-86.700000
10,1,535.570000,542.651000,607.668000,-153.177000,250.000000,1390.039000,29.999000,-86.700000
10,3,570.410000,39.805000,547.858000,-165.093000,250.000000,1390.039000,29.999000,-86.700000
10,4,888.350000,-379.355000,332.724000,29.999000,250.000000,1390.039000,29.999000,-86.700000
10,5,436.000000,366.330000,675.400000,-154.263000,250.000000,1390.039000,29.999000,-86.700000
10,6,441.880000,216.886000,661.445000,-156.748000,250.000000,1390.039000,29.999000,-86.700000
10,7,402.490000,864.503000,1385.405000,-107.661000,250.000000,1390.039000,29.999000,-86.700000
10,8,403.040000,-360.413000,1314.776000,-107.849000,250.000000,1390.039000,29.999000,-86.700000
10,9,644.160000,892.142000,2136.697000,29.999000,250.000000,1390.039000,29.999000,-86.700000
10,10,292.790000,294.593000,2006.418000,29.999000,250.000000,1390.039000,29.999000,-86.700000
10,11,289.720000,164.985000,1995.870000,29.999000,250.000000,1390.039000,29.999000,-86.700000
10,12,646.670000,-420.518000,2062.935000,29.999000,250.000000,1390.039000,29.999000,-86.700000
10,16,921.030000,-166.976000,224.457000,29.999000,250.000000,1390.039000,29.999000,-86.700000
11,1,535.570000,542.651000,607.668000,-153.177000,250.000000,1390.039000,29.999000,-86.700000
11,3,570.410000,39.805000,547.858000,-165.093000,250.000000,1390.039000,29.999000,-86.700000
11,4,888.350000,-379.355000,332.724000,29.999000,250.000000,1390.039000,29.999000,-86.700000
11,5,436.000000,366.330000,675.400000,-154.263000,250.000000,1390.039000,29.999000,-86.700000
11,6,441.880000,216.886000,661.445000,-156.748000,250.000000,1390.039000,29.999000,-86.700000
11,7,402.490000,864.503000,1385.405000,-107.661000,250.000000,1390.039000,29.999000,-86.700000
11,8,403.040000,-360.413000,1314.776000,-107.849000,250.000000,1390.039000,29.999000,-86.700000
11,9,644.160000,892.142000,2136.697000,29.999000,250.000000,1390.039000,29.999000,-86.700000
11,10,292.790000,294.593000,2006.418000,29.999000,250.000000,1390.039000,29.999000,-86.700000
11,11,289.720000,164.985000,1995.870000,29.999000,250.000000,1390.039000,29.999000,-86.700000
11,12,646.670000,-420.518000,2062.935000,29.999000,250.000000,1390.039000,29.999000,-86.700000
11,16,921.030000,-166.976000,224.457000,29.999000,250.000000,1390.039000,29.999000,-86.700000
12,1,534.080000,529.792000,594.403000,-152.667000,250.000000,1379.980000,29.999000,-87.600000
12,3,570.050000,26.704000,541.528000,-164.970000,250.000000,1379.980000,29.999000,-87.600000
12,4,891.640000,-397.410000,329.766000,29.999000,250.000000,1379.980000,29.999000,-87.600000
12,5,435.040000,355.054000,664.472000,-153.857000,250.000000,1379.980000,29.999000,-87.600000
12,6,441.490000,205.431000,652.350000,-156.583000,250.000000,1379.980000,29.999000,-87.600000
12,7,402.700000,864.551000,1365.703000,-107.733000,250.000000,1379.980000,29.999000,-87.600000
12,8,403.560000,-362.009000,1314.295000,-108.027000,250.000000,1379.980000,29.999000,-87.600000
